TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
0                    ,                     , 1        , 26       , 2       ,          ,         , BEGIN                    ,                
882                  , 882                 , 1        , 19       , 1       , 19       , 1       , CREATE                   ,                
903                  , 20                  , 1        , 19       , 1       , 19       , 1       , RESTART ON SAME CPU      ,                
948                  , 45                  , 1        , 19       , 1       , 19       , 1       , PREEMPTED                ,                
1000                 , 52                  , 1        , 19       , 1       , 19       , 1       , RESTART ON SAME CPU      ,                
1478                 , 478                 , 1        , 19       , 1       , 19       , 1       , PREEMPTED                ,                
2171                 , 692                 , 1        , 19       , 1       , 19       , 1       , RESTART ON SAME CPU      ,                
2211                 , 39                  , 1        , 19       , 1       , 19       , 1       , PREEMPTED                ,                
2272                 , 61                  , 1        , 19       , 1       , 19       , 1       , RESTART ON SAME CPU      ,                
2526                 , 254                 , 1        , 19       , 1       , 19       , 1       , PREEMPTED                ,                
2600                 , 73                  , 1        , 19       , 1       , 19       , 1       , RESTART ON SAME CPU      ,                
2626                 , 25                  , 1        , 19       , 1       , 19       , 1       , PREEMPTED                ,                
2666                 , 40                  , 1        , 19       , 1       , 19       , 1       , RESTART ON SAME CPU      ,                
6847                 , 6847                , 3        , 18       , 1       , 18       , 1       , CREATE                   ,                
6853                 , 6                   , 3        , 18       , 1       , 18       , 1       , RESTART ON SAME CPU      ,                
6855                 , 6855                , 2        , 30       , 2       , 30       , 2       , CREATE                   ,                
6870                 , 15                  , 2        , 30       , 2       , 30       , 2       , RESTART ON SAME CPU      ,                
6903                 , 49                  , 3        , 18       , 1       , 18       , 1       , SLEEPING ON              , cond var       
6908                 , 6908                , 4        , 12       , 2       , 12       , 2       , CREATE                   ,                
6912                 , 6912                , 5        , 17       , 1       , 17       , 1       , CREATE                   ,                
6913                 , 5                   , 4        , 12       , 2       , 12       , 2       , RESTART ON SAME CPU      ,                
6915                 , 12                  , 3        , 18       , 1       , 18       , 1       , PREEMPTED                ,                
6918                 , 5                   , 5        , 17       , 1       , 17       , 1       , RESTART ON SAME CPU      ,                
6921                 , 6921                , 6        , 26       , 2       , 26       , 2       , CREATE                   ,                
