TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
0                    ,                     ,          ,          ,         ,          ,         , BEGIN                    ,                
899                  , 899                 , 1        , 3        , 1       , 3        , 1       , CREATE                   ,                
921                  , 21                  , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
974                  , 53                  , 1        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
1015                 , 41                  , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
1494                 , 478                 , 1        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
2150                 , 656                 , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
2169                 , 18                  , 1        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
2199                 , 29                  , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
2520                 , 321                 , 1        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
2681                 , 160                 , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
2717                 , 36                  , 1        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
2747                 , 29                  , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
7633                 , 7633                , 2        , 30       , 2       , 30       , 2       , CREATE                   ,                
7645                 , 7645                , 3        , 2        , 1       , 2        , 1       , CREATE                   ,                
7652                 , 7                   , 3        , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
7663                 , 29                  , 2        , 30       , 2       , 30       , 2       , RESTART ON SAME CPU      ,                
7685                 , 7685                , 4        , 12       , 2       , 12       , 2       , CREATE                   ,                
7691                 , 5                   , 4        , 12       , 2       , 12       , 2       , RESTART ON SAME CPU      ,                
7694                 , 41                  , 3        , 2        , 1       , 2        , 1       , SLEEPING ON              , cond var       
7695                 , 32                  , 2        , 30       , 2       , 30       , 2       , SLEEPING ON              , cond var       
7703                 , 7703                , 5        , 1        , 1       , 1        , 1       , CREATE                   ,                
7708                 , 12                  , 2        , 30       , 2       , 30       , 2       , PREEMPTED                ,                
7708                 , 14                  , 3        , 2        , 1       , 2        , 1       , PREEMPTED                ,                
7708                 , 17                  , 4        , 12       , 2       , 12       , 2       , SLEEPING ON              , cond var       
7711                 , 7                   , 5        , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
7730                 , 22                  , 4        , 12       , 2       , 12       , 2       , PREEMPTED                ,                
7739                 , 7739                , 7        , 2        , 1       , 2        , 1       , CREATE                   ,                
7742                 , 31                  , 5        , 1        , 1       , 1        , 1       , SLEEPING ON              , cond var       
7745                 , 5                   , 7        , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
7748                 , 7748                , 6        , 26       , 2       , 26       , 2       , CREATE                   ,                
