TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
0                    ,                     ,          ,          ,         ,          ,         , BEGIN                    ,                
843                  , 843                 , 1        , 15       , 2       , 15       , 2       , CREATE                   ,                
864                  , 20                  , 1        , 15       , 2       , 15       , 2       , RESTART ON SAME CPU      ,                
912                  , 47                  , 1        , 15       , 2       , 15       , 2       , PREEMPTED                ,                
965                  , 53                  , 1        , 15       , 2       , 15       , 2       , RESTART ON SAME CPU      ,                
1790                 , 825                 , 1        , 15       , 2       , 15       , 2       , PREEMPTED                ,                
2400                 , 609                 , 1        , 15       , 2       , 15       , 2       , RESTART ON SAME CPU      ,                
2438                 , 38                  , 1        , 15       , 2       , 15       , 2       , PREEMPTED                ,                
2478                 , 40                  , 1        , 15       , 2       , 15       , 2       , RESTART ON SAME CPU      ,                
2956                 , 477                 , 1        , 15       , 2       , 15       , 2       , PREEMPTED                ,                
3119                 , 162                 , 1        , 15       , 2       , 15       , 2       , RESTART ON SAME CPU      ,                
3151                 , 31                  , 1        , 15       , 2       , 15       , 2       , PREEMPTED                ,                
3212                 , 61                  , 1        , 15       , 2       , 15       , 2       , RESTART ON SAME CPU      ,                
9373                 , 9373                , 2        , 3        , 1       , 3        , 1       , CREATE                   ,                
9391                 , 18                  , 2        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
9434                 , 9434                , 3        , 14       , 2       , 14       , 2       , CREATE                   ,                
9461                 , 26                  , 3        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
9487                 , 25                  , 3        , 14       , 2       , 14       , 2       , SLEEPING ON              , cond var       
9487                 , 95                  , 2        , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
9492                 , 9492                , 4        , 17       , 1       , 17       , 1       , CREATE                   ,                
9502                 , 15                  , 3        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
9506                 , 13                  , 4        , 17       , 1       , 17       , 1       , RESTART ON SAME CPU      ,                
9519                 , 9519                , 5        , 13       , 2       , 13       , 2       , CREATE                   ,                
9531                 , 44                  , 2        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
9547                 , 28                  , 5        , 13       , 2       , 13       , 2       , RESTART ON SAME CPU      ,                
9549                 , 43                  , 4        , 17       , 1       , 17       , 1       , SLEEPING ON              , cond var       
9559                 , 9                   , 4        , 17       , 1       , 17       , 1       , PREEMPTED                ,                
9596                 , 48                  , 5        , 13       , 2       , 13       , 2       , SLEEPING ON              , cond var       
9597                 , 9597                , 7        , 14       , 2       , 14       , 2       , CREATE                   ,                
9603                 , 9603                , 6        , 23       , 1       , 23       , 1       , CREATE                   ,                
9607                 , 10                  , 7        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
9609                 , 5                   , 6        , 23       , 1       , 23       , 1       , RESTART ON SAME CPU      ,                
9613                 , 17                  , 5        , 13       , 2       , 13       , 2       , PREEMPTED                ,                
9649                 , 41                  , 7        , 14       , 2       , 14       , 2       , SLEEPING ON              , cond var       
9657                 , 48                  , 6        , 23       , 1       , 23       , 1       , SLEEPING ON              , cond var       
9658                 , 9                   , 7        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
9674                 , 17                  , 6        , 23       , 1       , 23       , 1       , PREEMPTED                ,                
9696                 , 9696                , 9        , 14       , 2       , 14       , 2       , CREATE                   ,                
9707                 , 11                  , 9        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
9725                 , 9725                , 8        , 5        , 1       , 5        , 1       , CREATE                   ,                
9730                 , 5                   , 8        , 5        , 1       , 5        , 1       , RESTART ON SAME CPU      ,                
9755                 , 47                  , 9        , 14       , 2       , 14       , 2       , SLEEPING ON              , cond var       
9758                 , 9758                , 10       , 19       , 1       , 19       , 1       , CREATE                   ,                
9760                 , 29                  , 8        , 5        , 1       , 5        , 1       , SLEEPING ON              , cond var       
9763                 , 4                   , 10       , 19       , 1       , 19       , 1       , RESTART ON SAME CPU      ,                
9764                 , 9                   , 9        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
9767                 , 7                   , 8        , 5        , 1       , 5        , 1       , PREEMPTED                ,                
9777                 , 14                  , 10       , 19       , 1       , 19       , 1       , SLEEPING ON              , cond var       
9783                 , 5                   , 10       , 19       , 1       , 19       , 1       , PREEMPTED                ,                
9785                 , 9785                , 11       , 14       , 2       , 14       , 2       , CREATE                   ,                
9790                 , 5                   , 11       , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
9802                 , 12                  , 11       , 14       , 2       , 14       , 2       , SLEEPING ON              , cond var       
9811                 , 8                   , 11       , 14       , 2       , 14       , 2       , PREEMPTED                ,                
9815                 , 9815                , 12       , 1        , 1       , 1        , 1       , CREATE                   ,                
9820                 , 5                   , 12       , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
9844                 , 24                  , 12       , 1        , 1       , 1        , 1       , SLEEPING ON              , cond var       
9846                 , 9846                , 13       , 14       , 2       , 14       , 2       , CREATE                   ,                
9852                 , 8                   , 12       , 1        , 1       , 1        , 1       , PREEMPTED                ,                
9857                 , 10                  , 13       , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
9883                 , 25                  , 13       , 14       , 2       , 14       , 2       , SLEEPING ON              , cond var       
9891                 , 9891                , 14       , 7        , 1       , 7        , 1       , CREATE                   ,                
9895                 , 4                   , 14       , 7        , 1       , 7        , 1       , RESTART ON SAME CPU      ,                
9896                 , 13                  , 13       , 14       , 2       , 14       , 2       , PREEMPTED                ,                
9911                 , 15                  , 14       , 7        , 1       , 7        , 1       , SLEEPING ON              , cond var       
9917                 , 5                   , 14       , 7        , 1       , 7        , 1       , PREEMPTED                ,                
9939                 , 9939                , 15       , 14       , 2       , 14       , 2       , CREATE                   ,                
9950                 , 10                  , 15       , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
9974                 , 24                  , 15       , 14       , 2       , 14       , 2       , SLEEPING ON              , cond var       
9988                 , 13                  , 15       , 14       , 2       , 14       , 2       , PREEMPTED                ,                
9988                 , 9988                , 16       , 21       , 1       , 21       , 1       , CREATE                   ,                
9993                 , 5                   , 16       , 21       , 1       , 21       , 1       , RESTART ON SAME CPU      ,                
10009                , 15                  , 16       , 21       , 1       , 21       , 1       , SLEEPING ON              , cond var       
10017                , 7                   , 16       , 21       , 1       , 21       , 1       , PREEMPTED                ,                
10029                , 10029               , 17       , 14       , 2       , 14       , 2       , CREATE                   ,                
10040                , 10                  , 17       , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
10073                , 33                  , 17       , 14       , 2       , 14       , 2       , SLEEPING ON              , cond var       
10085                , 12                  , 17       , 14       , 2       , 14       , 2       , PREEMPTED                ,                
10124                , 10124               , 19       , 14       , 2       , 14       , 2       , CREATE                   ,                
10134                , 10                  , 19       , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
10135                , 10135               , 18       , 3        , 1       , 3        , 1       , CREATE                   ,                
10141                , 5                   , 18       , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
10159                , 24                  , 19       , 14       , 2       , 14       , 2       , SLEEPING ON              , cond var       
10160                , 18                  , 18       , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
10182                , 22                  , 19       , 14       , 2       , 14       , 2       , PREEMPTED                ,                
10183                , 23                  , 18       , 3        , 1       , 3        , 1       , PREEMPTED                ,                
10200                , 10200               , 20       , 17       , 1       , 17       , 1       , CREATE                   ,                
10207                , 6                   , 20       , 17       , 1       , 17       , 1       , RESTART ON SAME CPU      ,                
10221                , 10221               , 21       , 14       , 2       , 14       , 2       , CREATE                   ,                
10226                , 19                  , 20       , 17       , 1       , 17       , 1       , SLEEPING ON              , cond var       
10232                , 10                  , 21       , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
10249                , 22                  , 20       , 17       , 1       , 17       , 1       , PREEMPTED                ,                
10263                , 31                  , 21       , 14       , 2       , 14       , 2       , SLEEPING ON              , cond var       
10276                , 12                  , 21       , 14       , 2       , 14       , 2       , PREEMPTED                ,                
10305                , 10305               , 22       , 23       , 1       , 23       , 1       , CREATE                   ,                
10311                , 5                   , 22       , 23       , 1       , 23       , 1       , RESTART ON SAME CPU      ,                
10315                , 10315               , 23       , 14       , 2       , 14       , 2       , CREATE                   ,                
10336                , 20                  , 23       , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
10361                , 50                  , 22       , 23       , 1       , 23       , 1       , SLEEPING ON              , cond var       
10362                , 26                  , 23       , 14       , 2       , 14       , 2       , SLEEPING ON              , cond var       
10375                , 13                  , 23       , 14       , 2       , 14       , 2       , PREEMPTED                ,                
10380                , 18                  , 22       , 23       , 1       , 23       , 1       , PREEMPTED                ,                
10418                , 10418               , 24       , 5        , 1       , 5        , 1       , CREATE                   ,                
10419                , 10419               , 25       , 14       , 2       , 14       , 2       , CREATE                   ,                
10440                , 21                  , 25       , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
10441                , 22                  , 24       , 5        , 1       , 5        , 1       , RESTART ON SAME CPU      ,                
10466                , 26                  , 25       , 14       , 2       , 14       , 2       , SLEEPING ON              , cond var       
10477                , 7264                , 1        , 15       , 2       , 15       , 2       , SLEEPING ON              , cond var       
10479                , 12                  , 25       , 14       , 2       , 14       , 2       , PREEMPTED                ,                
10488                , 10488               , 26       , 19       , 1       , 19       , 1       , CREATE                   ,                
10493                , 15                  , 1        , 15       , 2       , 15       , 2       , PREEMPTED                ,                
10494                , 5                   , 26       , 19       , 1       , 19       , 1       , RESTART ON SAME CPU      ,                
10512                , 18                  , 26       , 19       , 1       , 19       , 1       , SLEEPING ON              , cond var       
10520                , 7                   , 26       , 19       , 1       , 19       , 1       , PREEMPTED                ,                
10547                , 54                  , 1        , 9        , 2       , 15       , 2       , CPU MIGRATION            ,                
10566                , 18                  , 1        , 9        , 2       , 9        , 2       , RESTART ON SAME CPU      ,                
10587                , 145                 , 24       , 5        , 1       , 5        , 1       , SLEEPING ON              , kernel RW lock 
10595                , 8                   , 24       , 5        , 1       , 5        , 1       , PREEMPTED                ,                
10614                , 18                  , 24       , 5        , 1       , 5        , 1       , RESTART ON SAME CPU      ,                
10657                , 136                 , 26       , 19       , 1       , 19       , 1       , RESTART ON SAME CPU      ,                
10657                , 43                  , 24       , 5        , 1       , 5        , 1       , SLEEPING ON              , cond var       
10676                , 19                  , 24       , 5        , 1       , 5        , 1       , PREEMPTED                ,                
10683                , 26                  , 26       , 19       , 1       , 19       , 1       , SLEEPING ON              , cond var       
10689                , 5                   , 26       , 19       , 1       , 19       , 1       , PREEMPTED                ,                
10731                , 252                 , 25       , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
10736                , 10736               , 27       , 8        , 2       , 8        , 2       , CREATE                   ,                
10750                , 14                  , 27       , 8        , 2       , 8        , 2       , RESTART ON SAME CPU      ,                
10781                , 50                  , 25       , 14       , 2       , 14       , 2       , SLEEPING ON              , cond var       
10784                , 10784               , 28       , 23       , 1       , 23       , 1       , CREATE                   ,                
10789                , 5                   , 28       , 23       , 1       , 23       , 1       , RESTART ON SAME CPU      ,                
10790                , 8                   , 25       , 14       , 2       , 14       , 2       , PREEMPTED                ,                
10793                , 43                  , 27       , 8        , 2       , 8        , 2       , SLEEPING ON              , cond var       
10804                , 10                  , 27       , 8        , 2       , 8        , 2       , PREEMPTED                ,                
10807                , 17                  , 28       , 23       , 1       , 23       , 1       , SLEEPING ON              , cond var       
10815                , 7                   , 28       , 23       , 1       , 23       , 1       , PREEMPTED                ,                
10826                , 10826               , 30       , 5        , 1       , 5        , 1       , CREATE                   ,                
10828                , 10828               , 29       , 31       , 2       , 31       , 2       , CREATE                   ,                
10830                , 4                   , 30       , 5        , 1       , 5        , 1       , RESTART ON SAME CPU      ,                
10835                , 6                   , 29       , 31       , 2       , 31       , 2       , RESTART ON SAME CPU      ,                
10843                , 12                  , 30       , 5        , 1       , 5        , 1       , SLEEPING ON              , cond var       
10848                , 5                   , 30       , 5        , 1       , 5        , 1       , PREEMPTED                ,                
10854                , 19                  , 29       , 31       , 2       , 31       , 2       , SLEEPING ON              , cond var       
10855                , 10855               , 31       , 8        , 2       , 8        , 2       , CREATE                   ,                
10861                , 5                   , 31       , 8        , 2       , 8        , 2       , RESTART ON SAME CPU      ,                
10866                , 11                  , 29       , 31       , 2       , 31       , 2       , PREEMPTED                ,                
10873                , 12                  , 31       , 8        , 2       , 8        , 2       , SLEEPING ON              , cond var       
10880                , 10880               , 32       , 19       , 1       , 19       , 1       , CREATE                   ,                
10880                , 313                 , 1        , 9        , 2       , 9        , 2       , SLEEPING ON              , cond var       
10881                , 7                   , 31       , 8        , 2       , 8        , 2       , PREEMPTED                ,                
10884                , 4                   , 32       , 19       , 1       , 19       , 1       , RESTART ON SAME CPU      ,                
10888                , 8                   , 1        , 9        , 2       , 9        , 2       , PREEMPTED                ,                
10918                , 33                  , 32       , 19       , 1       , 19       , 1       , SLEEPING ON              , cond var       
10921                , 1389                , 2        , 7        , 1       , 3        , 1       , CPU MIGRATION            ,                
10923                , 5                   , 32       , 19       , 1       , 19       , 1       , PREEMPTED                ,                
10930                , 9                   , 2        , 7        , 1       , 7        , 1       , RESTART ON SAME CPU      ,                
10989                , 1487                , 3        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
11061                , 1502                , 4        , 17       , 1       , 17       , 1       , RESTART ON SAME CPU      ,                
11125                , 1511                , 5        , 13       , 2       , 13       , 2       , RESTART ON SAME CPU      ,                
11173                , 1514                , 7        , 30       , 2       , 14       , 2       , CPU MIGRATION            ,                
11205                , 31                  , 7        , 30       , 2       , 30       , 2       , RESTART ON SAME CPU      ,                
11244                , 1569                , 6        , 18       , 1       , 23       , 1       , CPU MIGRATION            ,                
11250                , 6                   , 6        , 18       , 1       , 18       , 1       , RESTART ON SAME CPU      ,                
11276                , 1512                , 9        , 29       , 2       , 14       , 2       , CPU MIGRATION            ,                
11286                , 9                   , 9        , 29       , 2       , 29       , 2       , RESTART ON SAME CPU      ,                
11327                , 1559                , 8        , 5        , 1       , 5        , 1       , RESTART ON SAME CPU      ,                
11365                , 1581                , 10       , 19       , 1       , 19       , 1       , RESTART ON SAME CPU      ,                
11428                , 1617                , 11       , 26       , 2       , 14       , 2       , CPU MIGRATION            ,                
11434                , 5                   , 11       , 26       , 2       , 26       , 2       , RESTART ON SAME CPU      ,                
11456                , 1603                , 12       , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
11504                , 1608                , 13       , 11       , 2       , 14       , 2       , CPU MIGRATION            ,                
11509                , 5                   , 13       , 11       , 2       , 11       , 2       , RESTART ON SAME CPU      ,                
11529                , 1612                , 14       , 23       , 1       , 7        , 1       , CPU MIGRATION            ,                
11536                , 7                   , 14       , 23       , 1       , 23       , 1       , RESTART ON SAME CPU      ,                
11559                , 1570                , 15       , 27       , 2       , 14       , 2       , CPU MIGRATION            ,                
11567                , 8                   , 15       , 27       , 2       , 27       , 2       , RESTART ON SAME CPU      ,                
11591                , 1574                , 16       , 21       , 1       , 21       , 1       , RESTART ON SAME CPU      ,                
11714                , 1628                , 17       , 16       , 1       , 14       , 2       , CPU MIGRATION            ,                
11719                , 5                   , 17       , 16       , 1       , 16       , 1       , RESTART ON SAME CPU      ,                
11770                , 1587                , 19       , 24       , 2       , 14       , 2       , CPU MIGRATION            ,                
11776                , 6                   , 19       , 24       , 2       , 24       , 2       , RESTART ON SAME CPU      ,                
11796                , 1613                , 18       , 20       , 1       , 3        , 1       , CPU MIGRATION            ,                
11802                , 5                   , 18       , 20       , 1       , 20       , 1       , RESTART ON SAME CPU      ,                
11847                , 1598                , 20       , 6        , 1       , 17       , 1       , CPU MIGRATION            ,                
11853                , 5                   , 20       , 6        , 1       , 6        , 1       , RESTART ON SAME CPU      ,                
11877                , 1601                , 21       , 10       , 2       , 14       , 2       , CPU MIGRATION            ,                
11885                , 8                   , 21       , 10       , 2       , 10       , 2       , RESTART ON SAME CPU      ,                
11908                , 1528                , 22       , 3        , 1       , 23       , 1       , CPU MIGRATION            ,                
11916                , 8                   , 22       , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
11959                , 1584                , 23       , 15       , 2       , 14       , 2       , CPU MIGRATION            ,                
11965                , 5                   , 23       , 15       , 2       , 15       , 2       , RESTART ON SAME CPU      ,                
11984                , 1307                , 24       , 4        , 1       , 5        , 1       , CPU MIGRATION            ,                
11991                , 6                   , 24       , 4        , 1       , 4        , 1       , RESTART ON SAME CPU      ,                
12109                , 1419                , 26       , 12       , 2       , 19       , 1       , CPU MIGRATION            ,                
12115                , 5                   , 26       , 12       , 2       , 12       , 2       , RESTART ON SAME CPU      ,                
12157                , 1366                , 25       , 25       , 2       , 14       , 2       , CPU MIGRATION            ,                
12163                , 6                   , 25       , 25       , 2       , 25       , 2       , RESTART ON SAME CPU      ,                
12188                , 1383                , 27       , 8        , 2       , 8        , 2       , RESTART ON SAME CPU      ,                
12211                , 1396                , 28       , 22       , 1       , 23       , 1       , CPU MIGRATION            ,                
12220                , 8                   , 28       , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
12247                , 1398                , 30       , 0        , 1       , 5        , 1       , CPU MIGRATION            ,                
12255                , 8                   , 30       , 0        , 1       , 0        , 1       , RESTART ON SAME CPU      ,                
12285                , 1418                , 29       , 31       , 2       , 31       , 2       , RESTART ON SAME CPU      ,                
12308                , 1427                , 31       , 9        , 2       , 8        , 2       , CPU MIGRATION            ,                
12316                , 8                   , 31       , 9        , 2       , 9        , 2       , RESTART ON SAME CPU      ,                
12440                , 1551                , 1        , 2        , 1       , 9        , 2       , CPU MIGRATION            ,                
12448                , 8                   , 1        , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
12574                , 1650                , 32       , 28       , 2       , 19       , 1       , CPU MIGRATION            ,                
12581                , 6                   , 32       , 28       , 2       , 28       , 2       , RESTART ON SAME CPU      ,                
22136                , 10850               , 9        , 29       , 2       , 29       , 2       , PREEMPTED                ,                
22140                , 10338               , 18       , 20       , 1       , 20       , 1       , PREEMPTED                ,                
22156                , 19                  , 9        , 29       , 2       , 29       , 2       , RESTART ON SAME CPU      ,                
22163                , 22                  , 18       , 20       , 1       , 20       , 1       , RESTART ON SAME CPU      ,                
32147                , 20182               , 23       , 15       , 2       , 15       , 2       , PREEMPTED                ,                
32168                , 21                  , 23       , 15       , 2       , 15       , 2       , RESTART ON SAME CPU      ,                
36969                , 26038               , 2        , 7        , 1       , 7        , 1       , SLEEPING ON              , cond var       
36985                , 16                  , 2        , 7        , 1       , 7        , 1       , PREEMPTED                ,                
