       10:1465568863699 TID  28 sleeping on 'cond var'
       10:1465568863699 TID  28 CPU   1(1) preempted
       10:0         TID  30 CPU   1(1) created
       10:1465568863699 TID  30 CPU   1(1) restarted on the same CPU
       10:1465568863699 TID  30 sleeping on 'cond var'
       10:1465568863699 TID  30 CPU   1(1) preempted
       10:1465568863699 TID   4 CPU   1(1) restarted on the same CPU
       59:1465568863749 TID   4 CPU   1(1) preempted
       59:1465568863749 TID  26  from-CPU 11(1) to-cpu 1(1) CPU migration
       59:1465568863749 TID  26 CPU   1(1) restarted on the same CPU
       69:1465568863759 TID  26 sleeping on 'cond var'
       69:1465568863759 TID  26 CPU   1(1) preempted
       69:1465568863759 TID   6  from-CPU 22(1) to-cpu 1(1) CPU migration
       69:1465568863759 TID   6 CPU   1(1) restarted on the same CPU
       69:1465568863759 TID   6 sleeping on 'cond var'
       69:1465568863759 TID   6 CPU   1(1) preempted
       69:1465568863759 TID  26 CPU   1(1) restarted on the same CPU
       69:1465568863759 TID  26 sleeping on 'cond var'
       69:1465568863759 TID  26 CPU   1(1) preempted
       69:1465568863759 TID  26 CPU   1(1) restarted on the same CPU
       69:1465568863759 TID  26 sleeping on 'cond var'
       69:1465568863759 TID  26 CPU   1(1) preempted
       79:1465568863769 TID   6 CPU   1(1) restarted on the same CPU
       79:1465568863769 TID   6 sleeping on 'cond var'
       79:1465568863769 TID   6 CPU   1(1) preempted
       79:1465568863769 TID   6 CPU   1(1) restarted on the same CPU
       79:1465568863769 TID  48  from-CPU 20(1) to-cpu 1(1) CPU migration
       79:1465568863769 TID  48 CPU   1(1) restarted on the same CPU
       79:1465568863769 TID  56  from-CPU 7(1) to-cpu 1(1) CPU migration
       79:1465568863769 TID  56 CPU   1(1) restarted on the same CPU
       10:0         TID   2 CPU   2(1) created
       10:1465568863699 TID   2 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID   2 sleeping on 'cond var'
       10:1465568863699 TID   2 CPU   2(1) preempted
       10:0         TID   6 CPU   2(1) created
       10:1465568863699 TID   6 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID   6 sleeping on 'cond var'
       10:1465568863699 TID   6 CPU   2(1) preempted
       10:0         TID   8 CPU   2(1) created
       10:1465568863699 TID   8 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID   8 sleeping on 'cond var'
       10:1465568863699 TID   8 CPU   2(1) preempted
       10:0         TID  10 CPU   2(1) created
       10:1465568863699 TID  10 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID  10 sleeping on 'cond var'
       10:1465568863699 TID  10 CPU   2(1) preempted
       10:0         TID  12 CPU   2(1) created
       10:1465568863699 TID  12 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID  12 sleeping on 'cond var'
       10:1465568863699 TID  12 CPU   2(1) preempted
       10:0         TID  14 CPU   2(1) created
       10:1465568863699 TID  14 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID  14 sleeping on 'cond var'
       10:1465568863699 TID  14 CPU   2(1) preempted
       10:0         TID  16 CPU   2(1) created
       10:1465568863699 TID  16 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID  16 sleeping on 'cond var'
       10:1465568863699 TID  16 CPU   2(1) preempted
       10:0         TID  18 CPU   2(1) created
       10:1465568863699 TID  18 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID  18 sleeping on 'cond var'
       10:1465568863699 TID  18 CPU   2(1) preempted
       10:0         TID  20 CPU   2(1) created
       10:1465568863699 TID  20 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID  20 sleeping on 'cond var'
       10:1465568863699 TID  20 CPU   2(1) preempted
       10:0         TID  22 CPU   2(1) created
       10:1465568863699 TID  22 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID  22 sleeping on 'cond var'
       10:1465568863699 TID  22 CPU   2(1) preempted
       10:0         TID  24 CPU   2(1) created
       10:1465568863699 TID  24 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID  24 sleeping on 'kernel RW lock'
       10:1465568863699 TID  24 CPU   2(1) preempted
       10:1465568863699 TID  24 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID  24 sleeping on 'kernel RW lock'
       10:1465568863699 TID  24 CPU   2(1) preempted
       10:1465568863699 TID  24 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID  24 sleeping on 'kernel RW lock'
       10:1465568863699 TID  24 CPU   2(1) preempted
       10:1465568863699 TID  24 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID  24 sleeping on 'cond var'
       10:1465568863699 TID  24 CPU   2(1) preempted
       10:0         TID  32 CPU   2(1) created
       10:1465568863699 TID  32 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID  32 sleeping on 'cond var'
       10:1465568863699 TID  32 CPU   2(1) preempted
       10:0         TID  34 CPU   2(1) created
       10:1465568863699 TID  34 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID  34 sleeping on 'cond var'
       10:1465568863699 TID  34 CPU   2(1) preempted
       10:0         TID  36 CPU   2(1) created
       10:1465568863699 TID  36 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID  36 sleeping on 'cond var'
       10:1465568863699 TID  36 CPU   2(1) preempted
       10:0         TID  38 CPU   2(1) created
       10:1465568863699 TID  38 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID  38 sleeping on 'cond var'
       10:1465568863699 TID  38 CPU   2(1) preempted
       10:0         TID  40 CPU   2(1) created
       10:1465568863699 TID  40 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID  40 sleeping on 'cond var'
       10:1465568863699 TID  40 CPU   2(1) preempted
       10:0         TID  42 CPU   2(1) created
       10:1465568863699 TID  42 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID  42 sleeping on 'cond var'
       10:1465568863699 TID  42 CPU   2(1) preempted
       10:0         TID  44 CPU   2(1) created
       10:1465568863699 TID  44 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID  44 sleeping on 'cond var'
       10:1465568863699 TID  44 CPU   2(1) preempted
       10:0         TID  46 CPU   2(1) created
       10:1465568863699 TID  46 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID  46 sleeping on 'cond var'
       10:1465568863699 TID  46 CPU   2(1) preempted
       10:0         TID  48 CPU   2(1) created
       10:1465568863699 TID  48 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID  48 sleeping on 'cond var'
       10:1465568863699 TID  48 CPU   2(1) preempted
       10:0         TID  50 CPU   2(1) created
       10:1465568863699 TID  50 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID  50 sleeping on 'cond var'
       10:1465568863699 TID  50 CPU   2(1) preempted
       10:0         TID  52 CPU   2(1) created
       10:1465568863699 TID  52 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID  52 sleeping on 'cond var'
       10:1465568863699 TID  52 CPU   2(1) preempted
       10:0         TID  54 CPU   2(1) created
       10:1465568863699 TID  54 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID  54 sleeping on 'cond var'
       10:1465568863699 TID  54 CPU   2(1) preempted
       10:0         TID  56 CPU   2(1) created
       10:1465568863699 TID  56 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID  56 sleeping on 'cond var'
       10:1465568863699 TID  56 CPU   2(1) preempted
       10:0         TID  58 CPU   2(1) created
       10:1465568863699 TID  58 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID  58 sleeping on 'cond var'
       10:1465568863699 TID  58 CPU   2(1) preempted
       10:0         TID  60 CPU   2(1) created
       10:1465568863699 TID  60 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID  60 sleeping on 'cond var'
       10:1465568863699 TID  60 CPU   2(1) preempted
       10:0         TID  62 CPU   2(1) created
       10:1465568863699 TID  62 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID  62 sleeping on 'cond var'
       10:1465568863699 TID  62 CPU   2(1) preempted
       10:0         TID  64 CPU   2(1) created
       10:1465568863699 TID  64 CPU   2(1) restarted on the same CPU
       10:1465568863699 TID  64 sleeping on 'cond var'
       10:1465568863699 TID  64 CPU   2(1) preempted
       10:1465568863699 TID   8 CPU   2(1) restarted on the same CPU
       59:1465568863749 TID   8 CPU   2(1) preempted
       59:1465568863749 TID  38 CPU   2(1) restarted on the same CPU
       69:1465568863759 TID  38 sleeping on 'cond var'
       69:1465568863759 TID  38 CPU   2(1) preempted
       69:1465568863759 TID   8 CPU   2(1) restarted on the same CPU
       69:1465568863759 TID   8 sleeping on 'cond var'
       69:1465568863759 TID   8 CPU   2(1) preempted
       69:1465568863759 TID  64 CPU   2(1) restarted on the same CPU
       69:1465568863759 TID  64 sleeping on 'cond var'
       69:1465568863759 TID  64 CPU   2(1) preempted
       69:1465568863759 TID   4  from-CPU 1(1) to-cpu 2(1) CPU migration
       69:1465568863759 TID   4 CPU   2(1) restarted on the same CPU
       69:1465568863759 TID   4 sleeping on 'cond var'
       69:1465568863759 TID   4 CPU   2(1) preempted
       69:1465568863759 TID   1  from-CPU 8(1) to-cpu 2(1) CPU migration
       69:1465568863759 TID   1 CPU   2(1) restarted on the same CPU
       69:1465568863759 TID   1 sleeping on 'cond var'
       69:1465568863759 TID   1 CPU   2(1) preempted
       69:1465568863759 TID  38 CPU   2(1) restarted on the same CPU
       69:1465568863759 TID  38 sleeping on 'cond var'
       69:1465568863759 TID  38 CPU   2(1) preempted
       69:1465568863759 TID  64 CPU   2(1) restarted on the same CPU
       69:1465568863759 TID  64 sleeping on 'cond var'
       69:1465568863759 TID  64 CPU   2(1) preempted
       69:1465568863759 TID   1 CPU   2(1) restarted on the same CPU
       69:1465568863759 TID   1 sleeping on 'cond var'
       69:1465568863759 TID   1 CPU   2(1) preempted
       79:1465568863769 TID   4 CPU   2(1) restarted on the same CPU
       79:1465568863769 TID   4 sleeping on 'cond var'
       79:1465568863769 TID   4 CPU   2(1) preempted
       79:1465568863769 TID   1 CPU   2(1) restarted on the same CPU
       79:1465568863769 TID   1 sleeping on 'cond var'
       79:1465568863769 TID   1 CPU   2(1) preempted
       79:1465568863769 TID   1 CPU   2(1) restarted on the same CPU
       79:1465568863769 TID   1 sleeping on 'shuttle'
       79:1465568863769 TID   1 CPU   2(1) preempted
       79:1465568863769 TID   1 CPU   2(1) restarted on the same CPU
       79:1465568863769 TID   1 sleeping on 'shuttle'
       79:1465568863769 TID   1 CPU   2(1) preempted
       79:1465568863769 TID   1 CPU   2(1) restarted on the same CPU
       79:1465568863769 TID   1 sleeping on 'cond var'
       79:1465568863769 TID   1 CPU   2(1) preempted
       79:1465568863769 TID  64 CPU   2(1) restarted on the same CPU
       79:1465568863769 TID  63  from-CPU 26(2) to-cpu 2(1) CPU migration
       79:1465568863769 TID  63 CPU   2(1) restarted on the same CPU
        0:0         TID   1 CPU   3(1) created
        0:0         TID   1 CPU   3(1) created
        0:0         TID   1 CPU   3(1) created
        0:0         TID   1 CPU   3(1) created
       10:1465568863699 TID   1 sleeping on 'kernel RW lock'
       10:1465568863699 TID   1 CPU   3(1) preempted
       10:1465568863699 TID   1 CPU   3(1) restarted on the same CPU
       10:1465568863699 TID   1 sleeping on 'kernel RW lock'
       10:1465568863699 TID   1 CPU   3(1) preempted
       10:1465568863699 TID   1 CPU   3(1) restarted on the same CPU
       10:1465568863699 TID   1 sleeping on 'kernel RW lock'
       10:1465568863699 TID   1 CPU   3(1) preempted
       10:1465568863699 TID   1 CPU   3(1) restarted on the same CPU
       10:1465568863699 TID   1 sleeping on 'cond var'
       10:1465568863699 TID   1 CPU   3(1) preempted
       10:1465568863699 TID  10  from-CPU 2(1) to-cpu 3(1) CPU migration
       10:1465568863699 TID  10 CPU   3(1) restarted on the same CPU
       59:1465568863749 TID  10 CPU   3(1) preempted
       59:1465568863749 TID  60  from-CPU 2(1) to-cpu 3(1) CPU migration
       59:1465568863749 TID  60 CPU   3(1) restarted on the same CPU
       69:1465568863759 TID  60 sleeping on 'cond var'
       69:1465568863759 TID  60 CPU   3(1) preempted
       69:1465568863759 TID  42  from-CPU 23(1) to-cpu 3(1) CPU migration
       69:1465568863759 TID  42 CPU   3(1) restarted on the same CPU
       69:1465568863759 TID  42 sleeping on 'cond var'
       69:1465568863759 TID  42 CPU   3(1) preempted
       69:1465568863759 TID  42 CPU   3(1) restarted on the same CPU
       69:1465568863759 TID  42 sleeping on 'cond var'
       69:1465568863759 TID  42 CPU   3(1) preempted
       69:1465568863759 TID  60 CPU   3(1) restarted on the same CPU
       69:1465568863759 TID  60 sleeping on 'cond var'
       69:1465568863759 TID  60 CPU   3(1) preempted
       69:1465568863759 TID  42 CPU   3(1) restarted on the same CPU
       69:1465568863759 TID  42 sleeping on 'cond var'
       69:1465568863759 TID  42 CPU   3(1) preempted
       79:1465568863769 TID   8  from-CPU 18(1) to-cpu 3(1) CPU migration
       79:1465568863769 TID   8 CPU   3(1) restarted on the same CPU
       79:1465568863769 TID  42 CPU   3(1) restarted on the same CPU
       79:1465568863769 TID   1  from-CPU 2(1) to-cpu 3(1) CPU migration
       79:1465568863769 TID   1 CPU   3(1) restarted on the same CPU
       79:1465568863769 TID   1 sleeping on 'cond var'
       79:1465568863769 TID   1 CPU   3(1) preempted
       79:1465568863769 TID  38  from-CPU 2(1) to-cpu 3(1) CPU migration
       79:1465568863769 TID  38 CPU   3(1) restarted on the same CPU
       79:1465568863769 TID   1 CPU   3(1) restarted on the same CPU
       79:1465568863769 TID   1 sleeping on 'cond var'
       79:1465568863769 TID   1 CPU   3(1) preempted
       79:1465568863769 TID  36  from-CPU 5(1) to-cpu 3(1) CPU migration
       79:1465568863769 TID  36 CPU   3(1) restarted on the same CPU
       79:1465568863769 TID  53  from-CPU 27(2) to-cpu 3(1) CPU migration
       79:1465568863769 TID  53 CPU   3(1) restarted on the same CPU
       79:1465568863769 TID  57  from-CPU 14(2) to-cpu 3(1) CPU migration
       79:1465568863769 TID  57 CPU   3(1) restarted on the same CPU
       10:1465568863699 TID  33  from-CPU 10(2) to-cpu 4(1) CPU migration
       10:1465568863699 TID  33 CPU   4(1) restarted on the same CPU
       39:1465568863729 TID  33 CPU   4(1) preempted
       39:1465568863729 TID  36  from-CPU 2(1) to-cpu 4(1) CPU migration
       39:1465568863729 TID  36 CPU   4(1) restarted on the same CPU
       69:1465568863759 TID  36 sleeping on 'cond var'
       69:1465568863759 TID  36 CPU   4(1) preempted
       69:1465568863759 TID  10  from-CPU 3(1) to-cpu 4(1) CPU migration
       69:1465568863759 TID  10 CPU   4(1) restarted on the same CPU
       69:1465568863759 TID  10 sleeping on 'cond var'
       69:1465568863759 TID  10 CPU   4(1) preempted
       69:1465568863759 TID  50  from-CPU 19(1) to-cpu 4(1) CPU migration
       69:1465568863759 TID  50 CPU   4(1) restarted on the same CPU
       69:1465568863759 TID  50 sleeping on 'cond var'
       69:1465568863759 TID  50 CPU   4(1) preempted
       69:1465568863759 TID  10 CPU   4(1) restarted on the same CPU
       69:1465568863759 TID  10 sleeping on 'cond var'
       69:1465568863759 TID  10 CPU   4(1) preempted
       79:1465568863769 TID  10 CPU   4(1) restarted on the same CPU
       10:1465568863699 TID  24  from-CPU 2(1) to-cpu 5(1) CPU migration
       10:1465568863699 TID  24 CPU   5(1) restarted on the same CPU
       59:1465568863749 TID  24 CPU   5(1) preempted
       59:1465568863749 TID  58  from-CPU 2(1) to-cpu 5(1) CPU migration
       59:1465568863749 TID  58 CPU   5(1) restarted on the same CPU
       69:1465568863759 TID  58 sleeping on 'cond var'
       69:1465568863759 TID  58 CPU   5(1) preempted
       69:1465568863759 TID  36  from-CPU 4(1) to-cpu 5(1) CPU migration
       69:1465568863759 TID  36 CPU   5(1) restarted on the same CPU
       69:1465568863759 TID  36 sleeping on 'cond var'
       69:1465568863759 TID  36 CPU   5(1) preempted
       69:1465568863759 TID  58 CPU   5(1) restarted on the same CPU
       69:1465568863759 TID  58 sleeping on 'cond var'
       69:1465568863759 TID  58 CPU   5(1) preempted
       79:1465568863769 TID  24  from-CPU 19(1) to-cpu 5(1) CPU migration
       79:1465568863769 TID  24 CPU   5(1) restarted on the same CPU
       10:1465568863699 TID  16  from-CPU 2(1) to-cpu 6(1) CPU migration
       10:1465568863699 TID  16 CPU   6(1) restarted on the same CPU
       59:1465568863749 TID  16 CPU   6(1) preempted
       59:1465568863749 TID  22  from-CPU 31(1) to-cpu 6(1) CPU migration
       59:1465568863749 TID  22 CPU   6(1) restarted on the same CPU
       59:1465568863749 TID  22 CPU   6(1) preempted
       59:1465568863749 TID  62  from-CPU 2(1) to-cpu 6(1) CPU migration
       59:1465568863749 TID  62 CPU   6(1) restarted on the same CPU
       69:1465568863759 TID  62 sleeping on 'cond var'
       69:1465568863759 TID  62 CPU   6(1) preempted
       69:1465568863759 TID  22 CPU   6(1) restarted on the same CPU
       69:1465568863759 TID  22 sleeping on 'cond var'
       69:1465568863759 TID  22 CPU   6(1) preempted
       79:1465568863769 TID  22 CPU   6(1) restarted on the same CPU
       79:1465568863769 TID  22 sleeping on 'cond var'
       79:1465568863769 TID  22 CPU   6(1) preempted
       79:1465568863769 TID  22 CPU   6(1) restarted on the same CPU
       10:1465568863699 TID  32  from-CPU 2(1) to-cpu 7(1) CPU migration
       10:1465568863699 TID  32 CPU   7(1) restarted on the same CPU
       59:1465568863749 TID  32 CPU   7(1) preempted
       59:1465568863749 TID  56  from-CPU 2(1) to-cpu 7(1) CPU migration
       59:1465568863749 TID  56 CPU   7(1) restarted on the same CPU
       69:1465568863759 TID  56 sleeping on 'cond var'
       69:1465568863759 TID  56 CPU   7(1) preempted
       69:1465568863759 TID  62  from-CPU 6(1) to-cpu 7(1) CPU migration
       69:1465568863759 TID  62 CPU   7(1) restarted on the same CPU
       69:1465568863759 TID  62 sleeping on 'cond var'
       69:1465568863759 TID  62 CPU   7(1) preempted
       69:1465568863759 TID  56 CPU   7(1) restarted on the same CPU
       69:1465568863759 TID  56 sleeping on 'cond var'
       69:1465568863759 TID  56 CPU   7(1) preempted
       69:1465568863759 TID  52  from-CPU 17(1) to-cpu 7(1) CPU migration
       69:1465568863759 TID  52 CPU   7(1) restarted on the same CPU
       69:1465568863759 TID  52 sleeping on 'cond var'
       69:1465568863759 TID  52 CPU   7(1) preempted
       69:1465568863759 TID  62 CPU   7(1) restarted on the same CPU
       69:1465568863759 TID  62 sleeping on 'cond var'
       69:1465568863759 TID  62 CPU   7(1) preempted
       69:1465568863759 TID  56 CPU   7(1) restarted on the same CPU
       69:1465568863759 TID  56 sleeping on 'cond var'
       69:1465568863759 TID  56 CPU   7(1) preempted
       69:1465568863759 TID  52 CPU   7(1) restarted on the same CPU
       69:1465568863759 TID  52 sleeping on 'cond var'
       69:1465568863759 TID  52 CPU   7(1) preempted
       79:1465568863769 TID  30  from-CPU 16(1) to-cpu 7(1) CPU migration
       79:1465568863769 TID  30 CPU   7(1) restarted on the same CPU
       10:0         TID   9 CPU   8(2) created
       10:1465568863699 TID   9 CPU   8(2) restarted on the same CPU
       10:1465568863699 TID   9 sleeping on 'cond var'
       10:1465568863699 TID   9 CPU   8(2) preempted
       10:0         TID  25 CPU   8(2) created
       10:1465568863699 TID  25 CPU   8(2) restarted on the same CPU
       10:1465568863699 TID  25 sleeping on 'cond var'
       10:1465568863699 TID  25 CPU   8(2) preempted
       10:1465568863699 TID   9 CPU   8(2) restarted on the same CPU
       20:1465568863710 TID   9 CPU   8(2) preempted
       20:1465568863710 TID   9 CPU   8(2) restarted on the same CPU
       59:1465568863749 TID   9 CPU   8(2) preempted
       59:1465568863749 TID   9 CPU   8(2) restarted on the same CPU
       69:1465568863759 TID   9 CPU   8(2) preempted
       69:1465568863759 TID   9 CPU   8(2) restarted on the same CPU
       69:1465568863759 TID   9 CPU   8(2) preempted
       69:1465568863759 TID   1  from-CPU 3(1) to-cpu 8(2) CPU migration
       69:1465568863759 TID   1 CPU   8(2) restarted on the same CPU
       69:1465568863759 TID   1 sleeping on 'cond var'
       69:1465568863759 TID   1 CPU   8(2) preempted
       69:1465568863759 TID   9 CPU   8(2) restarted on the same CPU
       69:1465568863759 TID   9 sleeping on 'cond var'
       69:1465568863759 TID   9 CPU   8(2) preempted
       69:1465568863759 TID  33  from-CPU 25(2) to-cpu 8(2) CPU migration
       69:1465568863759 TID  33 CPU   8(2) restarted on the same CPU
       69:1465568863759 TID  33 sleeping on 'cond var'
       69:1465568863759 TID  33 CPU   8(2) preempted
       69:1465568863759 TID  33 CPU   8(2) restarted on the same CPU
       69:1465568863759 TID  33 sleeping on 'cond var'
       69:1465568863759 TID  33 CPU   8(2) preempted
       69:1465568863759 TID   9 CPU   8(2) restarted on the same CPU
       69:1465568863759 TID   9 sleeping on 'cond var'
       69:1465568863759 TID   9 CPU   8(2) preempted
       79:1465568863769 TID   9 CPU   8(2) restarted on the same CPU
       10:1465568863699 TID  25  from-CPU 8(2) to-cpu 9(2) CPU migration
       10:1465568863699 TID  25 CPU   9(2) restarted on the same CPU
       10:1465568863699 TID  25 sleeping on 'cond var'
       10:1465568863699 TID  25 CPU   9(2) preempted
       10:0         TID  43 CPU   9(2) created
       10:1465568863699 TID  43 CPU   9(2) restarted on the same CPU
       10:1465568863699 TID  43 sleeping on 'cond var'
       10:1465568863699 TID  43 CPU   9(2) preempted
       10:0         TID  59 CPU   9(2) created
       10:1465568863699 TID  59 CPU   9(2) restarted on the same CPU
       10:1465568863699 TID  59 sleeping on 'cond var'
       10:1465568863699 TID  59 CPU   9(2) preempted
       10:1465568863699 TID  23  from-CPU 26(2) to-cpu 9(2) CPU migration
       10:1465568863699 TID  23 CPU   9(2) restarted on the same CPU
       59:1465568863749 TID  23 CPU   9(2) preempted
       59:1465568863749 TID  43 CPU   9(2) restarted on the same CPU
       69:1465568863759 TID  43 sleeping on 'cond var'
       69:1465568863759 TID  43 CPU   9(2) preempted
       69:1465568863759 TID  23 CPU   9(2) restarted on the same CPU
       69:1465568863759 TID  23 sleeping on 'cond var'
       69:1465568863759 TID  23 CPU   9(2) preempted
       69:1465568863759 TID  43 CPU   9(2) restarted on the same CPU
       69:1465568863759 TID  43 sleeping on 'cond var'
       69:1465568863759 TID  43 CPU   9(2) preempted
       69:1465568863759 TID  43 CPU   9(2) restarted on the same CPU
       69:1465568863759 TID  43 sleeping on 'cond var'
       69:1465568863759 TID  43 CPU   9(2) preempted
       69:1465568863759 TID  17  from-CPU 24(2) to-cpu 9(2) CPU migration
       69:1465568863759 TID  17 CPU   9(2) restarted on the same CPU
       69:1465568863759 TID  17 sleeping on 'cond var'
       69:1465568863759 TID  17 CPU   9(2) preempted
       79:1465568863769 TID  23 CPU   9(2) restarted on the same CPU
       79:1465568863769 TID  23 sleeping on 'cond var'
       79:1465568863769 TID  23 CPU   9(2) preempted
       79:1465568863769 TID  17 CPU   9(2) restarted on the same CPU
       10:0         TID  15 CPU  10(2) created
       10:1465568863699 TID  15 CPU  10(2) restarted on the same CPU
       10:1465568863699 TID  15 sleeping on 'cond var'
       10:1465568863699 TID  15 CPU  10(2) preempted
       10:0         TID  33 CPU  10(2) created
       10:1465568863699 TID  33 CPU  10(2) restarted on the same CPU
       10:1465568863699 TID  33 sleeping on 'cond var'
       10:1465568863699 TID  33 CPU  10(2) preempted
       10:0         TID  49 CPU  10(2) created
       10:1465568863699 TID  49 CPU  10(2) restarted on the same CPU
       10:1465568863699 TID  49 sleeping on 'cond var'
       10:1465568863699 TID  49 CPU  10(2) preempted
       10:1465568863699 TID  15 CPU  10(2) restarted on the same CPU
       59:1465568863749 TID  15 CPU  10(2) preempted
       59:1465568863749 TID  49 CPU  10(2) restarted on the same CPU
       69:1465568863759 TID  49 sleeping on 'cond var'
       69:1465568863759 TID  49 CPU  10(2) preempted
       69:1465568863759 TID  49 CPU  10(2) restarted on the same CPU
       69:1465568863759 TID  49 sleeping on 'cond var'
       69:1465568863759 TID  49 CPU  10(2) preempted
       69:1465568863759 TID  49 CPU  10(2) restarted on the same CPU
