TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
0                    ,                     ,          ,          ,         ,          ,         , BEGIN                    ,                
893                  , 893                 , 1        , 13       , 2       , 13       , 2       , CREATE                   ,                
904                  , 10                  , 1        , 13       , 2       , 13       , 2       , RESTART ON SAME CPU      ,                
961                  , 56                  , 1        , 13       , 2       , 13       , 2       , PREEMPTED                ,                
1034                 , 73                  , 1        , 13       , 2       , 13       , 2       , RESTART ON SAME CPU      ,                
1615                 , 580                 , 1        , 13       , 2       , 13       , 2       , PREEMPTED                ,                
2272                 , 656                 , 1        , 13       , 2       , 13       , 2       , RESTART ON SAME CPU      ,                
2285                 , 13                  , 1        , 13       , 2       , 13       , 2       , PREEMPTED                ,                
2311                 , 26                  , 1        , 13       , 2       , 13       , 2       , RESTART ON SAME CPU      ,                
2542                 , 231                 , 1        , 13       , 2       , 13       , 2       , PREEMPTED                ,                
2572                 , 30                  , 1        , 13       , 2       , 13       , 2       , RESTART ON SAME CPU      ,                
2581                 , 8                   , 1        , 13       , 2       , 13       , 2       , PREEMPTED                ,                
2602                 , 21                  , 1        , 13       , 2       , 13       , 2       , RESTART ON SAME CPU      ,                
6340                 , 6340                , 3        , 12       , 2       , 12       , 2       , CREATE                   ,                
6342                 , 6342                , 2        , 0        , 1       , 0        , 1       , CREATE                   ,                
6347                 , 6                   , 3        , 12       , 2       , 12       , 2       , RESTART ON SAME CPU      ,                
6370                 , 27                  , 2        , 0        , 1       , 0        , 1       , RESTART ON SAME CPU      ,                
6395                 , 47                  , 3        , 12       , 2       , 12       , 2       , SLEEPING ON              , cond var       
6400                 , 6400                , 4        , 6        , 1       , 6        , 1       , CREATE                   ,                
6404                 , 4                   , 4        , 6        , 1       , 6        , 1       , RESTART ON SAME CPU      ,                
6405                 , 10                  , 3        , 12       , 2       , 12       , 2       , PREEMPTED                ,                
6408                 , 38                  , 2        , 0        , 1       , 0        , 1       , SLEEPING ON              , cond var       
6409                 , 6409                , 5        , 11       , 2       , 11       , 2       , CREATE                   ,                
6415                 , 5                   , 5        , 11       , 2       , 11       , 2       , RESTART ON SAME CPU      ,                
6432                 , 24                  , 2        , 0        , 1       , 0        , 1       , PREEMPTED                ,                
6434                 , 29                  , 4        , 6        , 1       , 6        , 1       , SLEEPING ON              , cond var       
6440                 , 6440                , 7        , 12       , 2       , 12       , 2       , CREATE                   ,                
6441                 , 7                   , 4        , 6        , 1       , 6        , 1       , PREEMPTED                ,                
6442                 , 27                  , 5        , 11       , 2       , 11       , 2       , SLEEPING ON              , cond var       
6445                 , 4                   , 7        , 12       , 2       , 12       , 2       , RESTART ON SAME CPU      ,                
6449                 , 7                   , 5        , 11       , 2       , 11       , 2       , PREEMPTED                ,                
6451                 , 6451                , 6        , 20       , 1       , 20       , 1       , CREATE                   ,                
6456                 , 10                  , 7        , 12       , 2       , 12       , 2       , SLEEPING ON              , cond var       
6456                 , 5                   , 6        , 20       , 1       , 20       , 1       , RESTART ON SAME CPU      ,                
6461                 , 5                   , 7        , 12       , 2       , 12       , 2       , PREEMPTED                ,                
6464                 , 6464                , 8        , 2        , 1       , 2        , 1       , CREATE                   ,                
6468                 , 4                   , 8        , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
6474                 , 17                  , 6        , 20       , 1       , 20       , 1       , SLEEPING ON              , cond var       
6481                 , 6481                , 9        , 12       , 2       , 12       , 2       , CREATE                   ,                
6481                 , 7                   , 6        , 20       , 1       , 20       , 1       , PREEMPTED                ,                
6483                 , 14                  , 8        , 2        , 1       , 2        , 1       , SLEEPING ON              , cond var       
