TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
0                    ,                     ,          ,          ,         ,          ,         , BEGIN                    ,                
861                  , 861                 , 1        , 1        , 1       , 1        , 1       , CREATE                   ,                
872                  , 11                  , 1        , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
897                  , 25                  , 1        , 1        , 1       , 1        , 1       , PREEMPTED                ,                
955                  , 57                  , 1        , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
1447                 , 492                 , 1        , 1        , 1       , 1        , 1       , PREEMPTED                ,                
2181                 , 733                 , 1        , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
2223                 , 41                  , 1        , 1        , 1       , 1        , 1       , PREEMPTED                ,                
2272                 , 49                  , 1        , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
2527                 , 254                 , 1        , 1        , 1       , 1        , 1       , PREEMPTED                ,                
2593                 , 65                  , 1        , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
2633                 , 40                  , 1        , 1        , 1       , 1        , 1       , PREEMPTED                ,                
2656                 , 22                  , 1        , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
6814                 , 6814                , 2        , 15       , 2       , 15       , 2       , CREATE                   ,                
6814                 , 6814                , 3        , 0        , 1       , 0        , 1       , CREATE                   ,                
6820                 , 6                   , 3        , 0        , 1       , 0        , 1       , RESTART ON SAME CPU      ,                
6843                 , 28                  , 2        , 15       , 2       , 15       , 2       , RESTART ON SAME CPU      ,                
6868                 , 48                  , 3        , 0        , 1       , 0        , 1       , SLEEPING ON              , cond var       
6871                 , 6871                , 4        , 29       , 2       , 29       , 2       , CREATE                   ,                
6877                 , 5                   , 4        , 29       , 2       , 29       , 2       , RESTART ON SAME CPU      ,                
6879                 , 36                  , 2        , 15       , 2       , 15       , 2       , SLEEPING ON              , cond var       
6880                 , 6880                , 5        , 23       , 1       , 23       , 1       , CREATE                   ,                
6881                 , 12                  , 3        , 0        , 1       , 0        , 1       , PREEMPTED                ,                
6885                 , 5                   , 5        , 23       , 1       , 23       , 1       , RESTART ON SAME CPU      ,                
6891                 , 11                  , 2        , 15       , 2       , 15       , 2       , PREEMPTED                ,                
6906                 , 29                  , 4        , 29       , 2       , 29       , 2       , SLEEPING ON              , cond var       
6912                 , 26                  , 5        , 23       , 1       , 23       , 1       , SLEEPING ON              , cond var       
6916                 , 9                   , 4        , 29       , 2       , 29       , 2       , PREEMPTED                ,                
6917                 , 6917                , 7        , 0        , 1       , 0        , 1       , CREATE                   ,                
6919                 , 6                   , 5        , 23       , 1       , 23       , 1       , PREEMPTED                ,                
6921                 , 4                   , 7        , 0        , 1       , 0        , 1       , RESTART ON SAME CPU      ,                
6928                 , 6928                , 6        , 11       , 2       , 11       , 2       , CREATE                   ,                
6932                 , 10                  , 7        , 0        , 1       , 0        , 1       , SLEEPING ON              , cond var       
6934                 , 5                   , 6        , 11       , 2       , 11       , 2       , RESTART ON SAME CPU      ,                
6939                 , 6                   , 7        , 0        , 1       , 0        , 1       , PREEMPTED                ,                
6940                 , 4283                , 1        , 1        , 1       , 1        , 1       , SLEEPING ON              , cond var       
6946                 , 6946                , 8        , 25       , 2       , 25       , 2       , CREATE                   ,                
6949                 , 9                   , 1        , 1        , 1       , 1        , 1       , PREEMPTED                ,                
6951                 , 5                   , 8        , 25       , 2       , 25       , 2       , RESTART ON SAME CPU      ,                
6952                 , 17                  , 6        , 11       , 2       , 11       , 2       , SLEEPING ON              , cond var       
6961                 , 9                   , 6        , 11       , 2       , 11       , 2       , PREEMPTED                ,                
6981                 , 29                  , 8        , 25       , 2       , 25       , 2       , SLEEPING ON              , cond var       
6984                 , 102                 , 3        , 0        , 1       , 0        , 1       , RESTART ON SAME CPU      ,                
6990                 , 8                   , 8        , 25       , 2       , 25       , 2       , PREEMPTED                ,                
7001                 , 109                 , 2        , 15       , 2       , 15       , 2       , RESTART ON SAME CPU      ,                
7017                 , 100                 , 4        , 29       , 2       , 29       , 2       , RESTART ON SAME CPU      ,                
7031                 , 112                 , 5        , 23       , 1       , 23       , 1       , RESTART ON SAME CPU      ,                
7048                 , 108                 , 7        , 16       , 1       , 0        , 1       , CPU MIGRATION            ,                
7060                 , 11                  , 7        , 16       , 1       , 16       , 1       , RESTART ON SAME CPU      ,                
