TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
6690                 , 6690                , 4        , 9        , 2       , 9        , 2       , CREATE                   ,                
6696                 , 5                   , 4        , 9        , 2       , 9        , 2       , RESTART ON SAME CPU      ,                
6713                 , 17                  , 4        , 9        , 2       , 9        , 2       , SLEEPING ON              , cond var       
6740                 , 26                  , 4        , 9        , 2       , 9        , 2       , PREEMPTED                ,                
7716                 , 975                 , 4        , 9        , 2       , 9        , 2       , RESTART ON SAME CPU      ,                
37096                , 29380               , 4        , 9        , 2       , 9        , 2       , PREEMPTED                ,                
37114                , 18                  , 4        , 9        , 2       , 9        , 2       , RESTART ON SAME CPU      ,                
72662                , 35548               , 4        , 9        , 2       , 9        , 2       , SLEEPING ON              , cond var       
72673                , 10                  , 4        , 9        , 2       , 9        , 2       , PREEMPTED                ,                
72763                , 89                  , 4        , 9        , 2       , 9        , 2       , RESTART ON SAME CPU      ,                
72773                , 10                  , 4        , 9        , 2       , 9        , 2       , SLEEPING ON              , cond var       
72783                , 9                   , 4        , 9        , 2       , 9        , 2       , PREEMPTED                ,                
72789                , 6                   , 4        , 26       , 2       , 9        , 2       , CPU MIGRATION            ,                
72794                , 4                   , 4        , 26       , 2       , 26       , 2       , RESTART ON SAME CPU      ,                
72814                , 19                  , 4        , 26       , 2       , 26       , 2       , SLEEPING ON              , cond var       
72822                , 7                   , 4        , 26       , 2       , 26       , 2       , PREEMPTED                ,                
73510                , 688                 , 4        , 26       , 2       , 26       , 2       , RESTART ON SAME CPU      ,                
73523                , 12                  , 4        , 26       , 2       , 26       , 2       , SLEEPING ON              , cond var       
73530                , 7                   , 4        , 26       , 2       , 26       , 2       , PREEMPTED                ,                
79920                , 6389                , 4        , 26       , 2       , 26       , 2       , RESTART ON SAME CPU      ,                
