TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
6668                 , 6668                , 4        , 15       , 2       , 15       , 2       , CREATE                   ,                
6673                 , 5                   , 4        , 15       , 2       , 15       , 2       , RESTART ON SAME CPU      ,                
6694                 , 20                  , 4        , 15       , 2       , 15       , 2       , SLEEPING ON              , cond var       
6703                 , 9                   , 4        , 15       , 2       , 15       , 2       , PREEMPTED                ,                
7913                 , 1209                , 4        , 15       , 2       , 15       , 2       , RESTART ON SAME CPU      ,                
44959                , 37046               , 4        , 15       , 2       , 15       , 2       , SLEEPING ON              , cond var       
44972                , 12                  , 4        , 15       , 2       , 15       , 2       , PREEMPTED                ,                
47326                , 2354                , 4        , 15       , 2       , 15       , 2       , RESTART ON SAME CPU      ,                
47346                , 19                  , 4        , 15       , 2       , 15       , 2       , SLEEPING ON              , cond var       
47352                , 6                   , 4        , 15       , 2       , 15       , 2       , PREEMPTED                ,                
51382                , 4030                , 4        , 15       , 2       , 15       , 2       , RESTART ON SAME CPU      ,                
