TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
10636                , 10636               , 9        , 12       , 2       , 12       , 2       , CREATE                   ,                
10647                , 10                  , 9        , 12       , 2       , 12       , 2       , RESTART ON SAME CPU      ,                
10683                , 36                  , 9        , 12       , 2       , 12       , 2       , SLEEPING ON              , cond var       
10690                , 6                   , 9        , 12       , 2       , 12       , 2       , PREEMPTED                ,                
13531                , 2841                , 9        , 24       , 2       , 12       , 2       , CPU MIGRATION            ,                
13546                , 14                  , 9        , 24       , 2       , 24       , 2       , RESTART ON SAME CPU      ,                
56310                , 42764               , 9        , 24       , 2       , 24       , 2       , PREEMPTED                ,                
95572                , 39262               , 9        , 24       , 2       , 24       , 2       , RESTART ON SAME CPU      ,                
125565               , 29992               , 9        , 24       , 2       , 24       , 2       , PREEMPTED                ,                
165566               , 40001               , 9        , 24       , 2       , 24       , 2       , RESTART ON SAME CPU      ,                
172198               , 6631                , 9        , 24       , 2       , 24       , 2       , PREEMPTED                ,                
172212               , 14                  , 9        , 24       , 2       , 24       , 2       , RESTART ON SAME CPU      ,                
174477               , 2264                , 9        , 24       , 2       , 24       , 2       , PREEMPTED                ,                
174591               , 114                 , 9        , 24       , 2       , 24       , 2       , RESTART ON SAME CPU      ,                
175667               , 1075                , 9        , 24       , 2       , 24       , 2       , PREEMPTED                ,                
175681               , 13                  , 9        , 24       , 2       , 24       , 2       , RESTART ON SAME CPU      ,                
183282               , 7601                , 9        , 24       , 2       , 24       , 2       , SLEEPING ON              , cond var       
183291               , 8                   , 9        , 24       , 2       , 24       , 2       , PREEMPTED                ,                
191479               , 8188                , 9        , 24       , 2       , 24       , 2       , RESTART ON SAME CPU      ,                
191493               , 13                  , 9        , 24       , 2       , 24       , 2       , SLEEPING ON              , cond var       
191501               , 8                   , 9        , 24       , 2       , 24       , 2       , PREEMPTED                ,                
194042               , 2541                , 9        , 24       , 2       , 24       , 2       , RESTART ON SAME CPU      ,                
