TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
6581                 , 6581                , 20       , 6        , 1       , 6        , 1       , CREATE                   ,                
6585                 , 4                   , 20       , 6        , 1       , 6        , 1       , RESTART ON SAME CPU      ,                
6596                 , 11                  , 20       , 6        , 1       , 6        , 1       , SLEEPING ON              , cond var       
6604                 , 7                   , 20       , 6        , 1       , 6        , 1       , PREEMPTED                ,                
9182                 , 2578                , 20       , 22       , 1       , 6        , 1       , CPU MIGRATION            ,                
9191                 , 8                   , 20       , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
42960                , 33769               , 20       , 22       , 1       , 22       , 1       , PREEMPTED                ,                
43595                , 634                 , 20       , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
43672                , 76                  , 20       , 22       , 1       , 22       , 1       , SLEEPING ON              , cond var       
43684                , 12                  , 20       , 22       , 1       , 22       , 1       , PREEMPTED                ,                
44822                , 1137                , 20       , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
44832                , 10                  , 20       , 22       , 1       , 22       , 1       , SLEEPING ON              , cond var       
44840                , 7                   , 20       , 22       , 1       , 22       , 1       , PREEMPTED                ,                
47075                , 2234                , 20       , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
