TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
7594                 , 7594                , 38       , 4        , 1       , 4        , 1       , CREATE                   ,                
7600                 , 5                   , 38       , 4        , 1       , 4        , 1       , RESTART ON SAME CPU      ,                
7618                 , 17                  , 38       , 4        , 1       , 4        , 1       , SLEEPING ON              , cond var       
7641                 , 22                  , 38       , 4        , 1       , 4        , 1       , PREEMPTED                ,                
44696                , 37055               , 38       , 3        , 1       , 4        , 1       , CPU MIGRATION            ,                
44704                , 8                   , 38       , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
47163                , 2458                , 38       , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
47178                , 14                  , 38       , 3        , 1       , 3        , 1       , PREEMPTED                ,                
47333                , 155                 , 38       , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
47355                , 22                  , 38       , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
47366                , 10                  , 38       , 3        , 1       , 3        , 1       , PREEMPTED                ,                
48764                , 1398                , 38       , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
48780                , 16                  , 38       , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
48789                , 8                   , 38       , 3        , 1       , 3        , 1       , PREEMPTED                ,                
51275                , 2486                , 38       , 6        , 1       , 3        , 1       , CPU MIGRATION            ,                
51282                , 7                   , 38       , 6        , 1       , 6        , 1       , RESTART ON SAME CPU      ,                
51301                , 18                  , 38       , 6        , 1       , 6        , 1       , EXIT                     ,                
