TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
6811                 , 6811                , 22       , 5        , 1       , 5        , 1       , CREATE                   ,                
6822                 , 10                  , 22       , 5        , 1       , 5        , 1       , RESTART ON SAME CPU      ,                
6849                 , 27                  , 22       , 5        , 1       , 5        , 1       , SLEEPING ON              , cond var       
6873                 , 24                  , 22       , 5        , 1       , 5        , 1       , PREEMPTED                ,                
9564                 , 2691                , 22       , 8        , 2       , 5        , 1       , CPU MIGRATION            ,                
9570                 , 5                   , 22       , 8        , 2       , 8        , 2       , RESTART ON SAME CPU      ,                
44831                , 35261               , 22       , 8        , 2       , 8        , 2       , PREEMPTED                ,                
47192                , 2361                , 22       , 2        , 1       , 8        , 2       , CPU MIGRATION            ,                
47200                , 7                   , 22       , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
47275                , 75                  , 22       , 2        , 1       , 2        , 1       , PREEMPTED                ,                
47296                , 20                  , 22       , 4        , 1       , 2        , 1       , CPU MIGRATION            ,                
47304                , 7                   , 22       , 4        , 1       , 4        , 1       , RESTART ON SAME CPU      ,                
47867                , 563                 , 22       , 4        , 1       , 4        , 1       , SLEEPING ON              , cond var       
47874                , 7                   , 22       , 4        , 1       , 4        , 1       , PREEMPTED                ,                
49890                , 2015                , 22       , 4        , 1       , 4        , 1       , RESTART ON SAME CPU      ,                
49902                , 12                  , 22       , 4        , 1       , 4        , 1       , SLEEPING ON              , cond var       
49910                , 7                   , 22       , 4        , 1       , 4        , 1       , PREEMPTED                ,                
51075                , 1165                , 22       , 3        , 1       , 4        , 1       , CPU MIGRATION            ,                
51091                , 15                  , 22       , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
