TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
0                    ,                     , 1        , 5        , 1       ,          ,         , BEGIN                    ,                
855                  , 855                 , 1        , 27       , 2       , 27       , 2       , CREATE                   ,                
876                  , 21                  , 1        , 27       , 2       , 27       , 2       , RESTART ON SAME CPU      ,                
931                  , 54                  , 1        , 27       , 2       , 27       , 2       , PREEMPTED                ,                
993                  , 62                  , 1        , 27       , 2       , 27       , 2       , RESTART ON SAME CPU      ,                
1642                 , 648                 , 1        , 27       , 2       , 27       , 2       , PREEMPTED                ,                
2243                 , 600                 , 1        , 27       , 2       , 27       , 2       , RESTART ON SAME CPU      ,                
2276                 , 33                  , 1        , 27       , 2       , 27       , 2       , PREEMPTED                ,                
2317                 , 41                  , 1        , 27       , 2       , 27       , 2       , RESTART ON SAME CPU      ,                
2794                 , 477                 , 1        , 27       , 2       , 27       , 2       , PREEMPTED                ,                
2921                 , 127                 , 1        , 27       , 2       , 27       , 2       , RESTART ON SAME CPU      ,                
2945                 , 23                  , 1        , 27       , 2       , 27       , 2       , PREEMPTED                ,                
3011                 , 66                  , 1        , 27       , 2       , 27       , 2       , RESTART ON SAME CPU      ,                
10674                , 10674               , 2        , 4        , 1       , 4        , 1       , CREATE                   ,                
10693                , 18                  , 2        , 4        , 1       , 4        , 1       , RESTART ON SAME CPU      ,                
10736                , 10736               , 3        , 26       , 2       , 26       , 2       , CREATE                   ,                
10750                , 13                  , 3        , 26       , 2       , 26       , 2       , RESTART ON SAME CPU      ,                
10772                , 7760                , 1        , 27       , 2       , 27       , 2       , SLEEPING ON              , cond var       
10784                , 12                  , 1        , 27       , 2       , 27       , 2       , PREEMPTED                ,                
10794                , 44                  , 3        , 26       , 2       , 26       , 2       , SLEEPING ON              , cond var       
10796                , 10796               , 4        , 18       , 1       , 18       , 1       , CREATE                   ,                
10797                , 12                  , 1        , 27       , 2       , 27       , 2       , RESTART ON SAME CPU      ,                
10804                , 9                   , 3        , 26       , 2       , 26       , 2       , PREEMPTED                ,                
10806                , 112                 , 2        , 4        , 1       , 4        , 1       , SLEEPING ON              , cond var       
10809                , 13                  , 4        , 18       , 1       , 18       , 1       , RESTART ON SAME CPU      ,                
10810                , 13                  , 1        , 27       , 2       , 27       , 2       , SLEEPING ON              , cond var       
10817                , 6                   , 1        , 27       , 2       , 27       , 2       , PREEMPTED                ,                
10835                , 29                  , 2        , 4        , 1       , 4        , 1       , PREEMPTED                ,                
10881                , 72                  , 4        , 18       , 1       , 18       , 1       , SLEEPING ON              , cond var       
10885                , 81                  , 3        , 26       , 2       , 26       , 2       , RESTART ON SAME CPU      ,                
10898                , 16                  , 4        , 18       , 1       , 18       , 1       , PREEMPTED                ,                
10923                , 88                  , 2        , 4        , 1       , 4        , 1       , RESTART ON SAME CPU      ,                
10959                , 142                 , 1        , 27       , 2       , 27       , 2       , RESTART ON SAME CPU      ,                
10996                , 98                  , 4        , 18       , 1       , 18       , 1       , RESTART ON SAME CPU      ,                
1021101              , 1010105             , 4        , 18       , 1       , 18       , 1       , SLEEPING ON              , cond var       
1021101              , 1010215             , 3        , 26       , 2       , 26       , 2       , SLEEPING ON              , cond var       
1021106              , 1010182             , 2        , 4        , 1       , 4        , 1       , SLEEPING ON              , cond var       
1021110              , 8                   , 4        , 18       , 1       , 18       , 1       , PREEMPTED                ,                
1021113              , 12                  , 3        , 26       , 2       , 26       , 2       , PREEMPTED                ,                
1021114              , 8                   , 2        , 4        , 1       , 4        , 1       , PREEMPTED                ,                
1021127              , 1010168             , 1        , 27       , 2       , 27       , 2       , SLEEPING ON              , cond var       
1021146              , 19                  , 1        , 27       , 2       , 27       , 2       , PREEMPTED                ,                
