TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
0                    ,                     , 1        , 25       , 2       ,          ,         , BEGIN                    ,                
839                  , 839                 , 1        , 2        , 1       , 2        , 1       , CREATE                   ,                
853                  , 14                  , 1        , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
903                  , 49                  , 1        , 2        , 1       , 2        , 1       , PREEMPTED                ,                
958                  , 55                  , 1        , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
1552                 , 593                 , 1        , 2        , 1       , 2        , 1       , PREEMPTED                ,                
2234                 , 682                 , 1        , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
2268                 , 33                  , 1        , 2        , 1       , 2        , 1       , PREEMPTED                ,                
2309                 , 41                  , 1        , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
2797                 , 487                 , 1        , 2        , 1       , 2        , 1       , PREEMPTED                ,                
2916                 , 118                 , 1        , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
2947                 , 30                  , 1        , 2        , 1       , 2        , 1       , PREEMPTED                ,                
3029                 , 82                  , 1        , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
11018                , 11018               , 2        , 13       , 2       , 13       , 2       , CREATE                   ,                
11036                , 18                  , 2        , 13       , 2       , 13       , 2       , RESTART ON SAME CPU      ,                
11067                , 11067               , 3        , 1        , 1       , 1        , 1       , CREATE                   ,                
11081                , 14                  , 3        , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
11108                , 8078                , 1        , 2        , 1       , 2        , 1       , SLEEPING ON              , cond var       
11122                , 85                  , 2        , 13       , 2       , 13       , 2       , SLEEPING ON              , cond var       
11125                , 43                  , 3        , 1        , 1       , 1        , 1       , SLEEPING ON              , cond var       
11129                , 11129               , 4        , 27       , 2       , 27       , 2       , CREATE                   ,                
11131                , 23                  , 1        , 2        , 1       , 2        , 1       , PREEMPTED                ,                
11142                , 17                  , 3        , 1        , 1       , 1        , 1       , PREEMPTED                ,                
11143                , 13                  , 4        , 27       , 2       , 27       , 2       , RESTART ON SAME CPU      ,                
11146                , 23                  , 2        , 13       , 2       , 13       , 2       , PREEMPTED                ,                
11188                , 45                  , 4        , 27       , 2       , 27       , 2       , SLEEPING ON              , cond var       
11198                , 9                   , 4        , 27       , 2       , 27       , 2       , PREEMPTED                ,                
11200                , 68                  , 1        , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
11246                , 100                 , 2        , 13       , 2       , 13       , 2       , RESTART ON SAME CPU      ,                
11284                , 141                 , 3        , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
11326                , 127                 , 4        , 27       , 2       , 27       , 2       , RESTART ON SAME CPU      ,                
981905               , 970578              , 4        , 27       , 2       , 27       , 2       , SLEEPING ON              , cond var       
981916               , 11                  , 4        , 27       , 2       , 27       , 2       , PREEMPTED                ,                
983737               , 972490              , 2        , 13       , 2       , 13       , 2       , SLEEPING ON              , cond var       
983747               , 10                  , 2        , 13       , 2       , 13       , 2       , PREEMPTED                ,                
1019818              , 1008618             , 1        , 2        , 1       , 2        , 1       , SLEEPING ON              , cond var       
1019827              , 9                   , 1        , 2        , 1       , 2        , 1       , PREEMPTED                ,                
1020100              , 1008816             , 3        , 1        , 1       , 1        , 1       , SLEEPING ON              , cond var       
1020110              , 9                   , 3        , 1        , 1       , 1        , 1       , PREEMPTED                ,                
1020113              , 38196               , 4        , 27       , 2       , 27       , 2       , RESTART ON SAME CPU      ,                
1020154              , 36407               , 2        , 13       , 2       , 13       , 2       , RESTART ON SAME CPU      ,                
1020156              , 42                  , 4        , 27       , 2       , 27       , 2       , SLEEPING ON              , cond var       
1020163              , 7                   , 4        , 27       , 2       , 27       , 2       , PREEMPTED                ,                
1020166              , 11                  , 2        , 13       , 2       , 13       , 2       , SLEEPING ON              , cond var       
1020169              , 342                 , 1        , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
1020173              , 7                   , 2        , 13       , 2       , 13       , 2       , PREEMPTED                ,                
1020184              , 74                  , 3        , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
1020192              , 8                   , 3        , 1        , 1       , 1        , 1       , SLEEPING ON              , cond var       
1020208              , 15                  , 3        , 1        , 1       , 1        , 1       , PREEMPTED                ,                
1020319              , 149                 , 1        , 2        , 1       , 2        , 1       , SLEEPING ON              , cond var       
1020327              , 8                   , 1        , 2        , 1       , 2        , 1       , PREEMPTED                ,                
1022257              , 1929                , 1        , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
1022292              , 35                  , 1        , 2        , 1       , 2        , 1       , SLEEPING ON              , cond var       
1022300              , 8                   , 1        , 2        , 1       , 2        , 1       , PREEMPTED                ,                
1022444              , 143                 , 1        , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
1022462              , 17                  , 1        , 2        , 1       , 2        , 1       , SLEEPING ON              , shuttle        
1022468              , 5                   , 1        , 2        , 1       , 2        , 1       , PREEMPTED                ,                
1022530              , 62                  , 1        , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
1022541              , 10                  , 1        , 2        , 1       , 2        , 1       , SLEEPING ON              , shuttle        
1022546              , 4                   , 1        , 2        , 1       , 2        , 1       , PREEMPTED                ,                
1022565              , 18                  , 1        , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
1022744              , 179                 , 1        , 2        , 1       , 2        , 1       , SLEEPING ON              , cond var       
1022744              , 2536                , 3        , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
1022753              , 9                   , 1        , 2        , 1       , 2        , 1       , PREEMPTED                ,                
1022753              , 9                   , 3        , 1        , 1       , 1        , 1       , EXIT                     ,                
1022755              , 2581                , 2        , 13       , 2       , 13       , 2       , RESTART ON SAME CPU      ,                
1022757              , 2593                , 4        , 27       , 2       , 27       , 2       , RESTART ON SAME CPU      ,                
1022774              , 21                  , 1        , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
1022780              , 22                  , 4        , 27       , 2       , 27       , 2       , EXIT                     ,                
1022804              , 29                  , 1        , 2        , 1       , 2        , 1       , SLEEPING ON              , cond var       
1022809              , 54                  , 2        , 13       , 2       , 13       , 2       , EXIT                     ,                
1022811              , 7                   , 1        , 2        , 1       , 2        , 1       , PREEMPTED                ,                
1022821              , 9                   , 1        , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
1022825              , 4                   , 1        , 2        , 1       , 2        , 1       , EXIT                     ,                
1022997              ,                     , 1        , 25       , 2       ,          ,         , END                      ,                
