TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
0                    ,                     , 1        , 6        , 1       ,          ,         , BEGIN                    ,                
879                  , 879                 , 1        , 14       , 2       , 14       , 2       , CREATE                   ,                
889                  , 10                  , 1        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
923                  , 33                  , 1        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
958                  , 35                  , 1        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
1408                 , 449                 , 1        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
2064                 , 655                 , 1        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
2078                 , 13                  , 1        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
2106                 , 27                  , 1        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
2347                 , 241                 , 1        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
2372                 , 24                  , 1        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
2381                 , 9                   , 1        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
2407                 , 25                  , 1        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
5820                 , 5820                , 2        , 20       , 1       , 20       , 1       , CREATE                   ,                
5827                 , 7                   , 2        , 20       , 1       , 20       , 1       , RESTART ON SAME CPU      ,                
5839                 , 5839                , 3        , 13       , 2       , 13       , 2       , CREATE                   ,                
5846                 , 6                   , 3        , 13       , 2       , 13       , 2       , RESTART ON SAME CPU      ,                
5886                 , 5886                , 4        , 2        , 1       , 2        , 1       , CREATE                   ,                
5889                 , 43                  , 3        , 13       , 2       , 13       , 2       , SLEEPING ON              , cond var       
5892                 , 5                   , 4        , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
5901                 , 12                  , 3        , 13       , 2       , 13       , 2       , PREEMPTED                ,                
5903                 , 5903                , 5        , 12       , 2       , 12       , 2       , CREATE                   ,                
5909                 , 5                   , 5        , 12       , 2       , 12       , 2       , RESTART ON SAME CPU      ,                
5924                 , 96                  , 2        , 20       , 1       , 20       , 1       , SLEEPING ON              , cond var       
5925                 , 33                  , 4        , 2        , 1       , 2        , 1       , SLEEPING ON              , cond var       
5934                 , 8                   , 4        , 2        , 1       , 2        , 1       , PREEMPTED                ,                
5945                 , 21                  , 2        , 20       , 1       , 20       , 1       , PREEMPTED                ,                
5947                 , 38                  , 5        , 12       , 2       , 12       , 2       , SLEEPING ON              , cond var       
5948                 , 5948                , 6        , 16       , 1       , 16       , 1       , CREATE                   ,                
5950                 , 5950                , 7        , 13       , 2       , 13       , 2       , CREATE                   ,                
5954                 , 5                   , 6        , 16       , 1       , 16       , 1       , RESTART ON SAME CPU      ,                
5954                 , 7                   , 5        , 12       , 2       , 12       , 2       , PREEMPTED                ,                
5955                 , 5                   , 7        , 13       , 2       , 13       , 2       , RESTART ON SAME CPU      ,                
5964                 , 62                  , 3        , 11       , 2       , 13       , 2       , CPU MIGRATION            ,                
5966                 , 10                  , 7        , 13       , 2       , 13       , 2       , SLEEPING ON              , cond var       
5972                 , 17                  , 6        , 16       , 1       , 16       , 1       , SLEEPING ON              , cond var       
5972                 , 5                   , 7        , 13       , 2       , 13       , 2       , PREEMPTED                ,                
5973                 , 9                   , 3        , 11       , 2       , 11       , 2       , RESTART ON SAME CPU      ,                
5974                 , 3567                , 1        , 14       , 2       , 14       , 2       , SLEEPING ON              , cond var       
5978                 , 5978                , 8        , 22       , 1       , 22       , 1       , CREATE                   ,                
5980                 , 7                   , 6        , 16       , 1       , 16       , 1       , PREEMPTED                ,                
5981                 , 7                   , 1        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
5983                 , 5                   , 8        , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
5990                 , 16                  , 3        , 11       , 2       , 11       , 2       , SLEEPING ON              , cond var       
6010                 , 20                  , 3        , 11       , 2       , 11       , 2       , PREEMPTED                ,                
6021                 , 37                  , 8        , 22       , 1       , 22       , 1       , SLEEPING ON              , cond var       
6022                 , 76                  , 2        , 20       , 1       , 20       , 1       , RESTART ON SAME CPU      ,                
6031                 , 10                  , 8        , 22       , 1       , 22       , 1       , PREEMPTED                ,                
6036                 , 102                 , 4        , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
6053                 , 98                  , 5        , 12       , 2       , 12       , 2       , RESTART ON SAME CPU      ,                
6067                 , 95                  , 7        , 13       , 2       , 13       , 2       , RESTART ON SAME CPU      ,                
6083                 , 103                 , 6        , 16       , 1       , 16       , 1       , RESTART ON SAME CPU      ,                
6099                 , 118                 , 1        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
6113                 , 103                 , 3        , 11       , 2       , 11       , 2       , RESTART ON SAME CPU      ,                
6129                 , 98                  , 8        , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
519498               , 513461              , 4        , 2        , 1       , 2        , 1       , SLEEPING ON              , cond var       
519508               , 10                  , 4        , 2        , 1       , 2        , 1       , PREEMPTED                ,                
520840               , 514818              , 2        , 20       , 1       , 20       , 1       , SLEEPING ON              , cond var       
520841               , 514757              , 6        , 16       , 1       , 16       , 1       , SLEEPING ON              , cond var       
520859               , 19                  , 2        , 20       , 1       , 20       , 1       , PREEMPTED                ,                
520860               , 18                  , 6        , 16       , 1       , 16       , 1       , PREEMPTED                ,                
521646               , 515516              , 8        , 22       , 1       , 22       , 1       , SLEEPING ON              , cond var       
521653               , 7                   , 8        , 22       , 1       , 22       , 1       , PREEMPTED                ,                
522514               , 516401              , 3        , 11       , 2       , 11       , 2       , SLEEPING ON              , cond var       
522522               , 7                   , 3        , 11       , 2       , 11       , 2       , PREEMPTED                ,                
523391               , 517324              , 7        , 13       , 2       , 13       , 2       , SLEEPING ON              , cond var       
523401               , 9                   , 7        , 13       , 2       , 13       , 2       , PREEMPTED                ,                
523491               , 517438              , 5        , 12       , 2       , 12       , 2       , SLEEPING ON              , cond var       
523500               , 8                   , 5        , 12       , 2       , 12       , 2       , PREEMPTED                ,                
523554               , 517455              , 1        , 14       , 2       , 14       , 2       , SLEEPING ON              , cond var       
523557               , 4049                , 4        , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
523561               , 6                   , 1        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
523572               , 2712                , 2        , 20       , 1       , 20       , 1       , RESTART ON SAME CPU      ,                
523573               , 16                  , 4        , 2        , 1       , 2        , 1       , SLEEPING ON              , cond var       
523581               , 7                   , 4        , 2        , 1       , 2        , 1       , PREEMPTED                ,                
523584               , 11                  , 2        , 20       , 1       , 20       , 1       , SLEEPING ON              , cond var       
523586               , 2726                , 6        , 16       , 1       , 16       , 1       , RESTART ON SAME CPU      ,                
523591               , 7                   , 2        , 20       , 1       , 20       , 1       , PREEMPTED                ,                
523599               , 12                  , 6        , 16       , 1       , 16       , 1       , SLEEPING ON              , cond var       
523600               , 1946                , 8        , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
523607               , 7                   , 6        , 16       , 1       , 16       , 1       , PREEMPTED                ,                
523624               , 1102                , 3        , 11       , 2       , 11       , 2       , RESTART ON SAME CPU      ,                
523625               , 25                  , 8        , 22       , 1       , 22       , 1       , SLEEPING ON              , cond var       
523631               , 5                   , 8        , 22       , 1       , 22       , 1       , PREEMPTED                ,                
523637               , 12                  , 3        , 11       , 2       , 11       , 2       , SLEEPING ON              , cond var       
523639               , 238                 , 7        , 13       , 2       , 13       , 2       , RESTART ON SAME CPU      ,                
523643               , 6                   , 3        , 11       , 2       , 11       , 2       , PREEMPTED                ,                
523650               , 11                  , 7        , 13       , 2       , 13       , 2       , SLEEPING ON              , cond var       
523653               , 153                 , 5        , 12       , 2       , 12       , 2       , RESTART ON SAME CPU      ,                
523657               , 7                   , 7        , 13       , 2       , 13       , 2       , PREEMPTED                ,                
523664               , 11                  , 5        , 12       , 2       , 12       , 2       , SLEEPING ON              , cond var       
523665               , 104                 , 1        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
523671               , 6                   , 5        , 12       , 2       , 12       , 2       , PREEMPTED                ,                
523778               , 112                 , 1        , 14       , 2       , 14       , 2       , SLEEPING ON              , cond var       
523784               , 6                   , 1        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
525698               , 1913                , 1        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
525726               , 28                  , 1        , 14       , 2       , 14       , 2       , SLEEPING ON              , cond var       
525733               , 6                   , 1        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
525881               , 148                 , 1        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
525899               , 17                  , 1        , 14       , 2       , 14       , 2       , SLEEPING ON              , shuttle        
525905               , 5                   , 1        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
525965               , 60                  , 1        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
525976               , 11                  , 1        , 14       , 2       , 14       , 2       , SLEEPING ON              , shuttle        
525980               , 4                   , 1        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
525999               , 19                  , 1        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
526161               , 2518                , 3        , 11       , 2       , 11       , 2       , RESTART ON SAME CPU      ,                
526163               , 2572                , 2        , 20       , 1       , 20       , 1       , RESTART ON SAME CPU      ,                
526166               , 2495                , 5        , 12       , 2       , 12       , 2       , RESTART ON SAME CPU      ,                
526166               , 2585                , 4        , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
526168               , 168                 , 1        , 14       , 2       , 14       , 2       , SLEEPING ON              , cond var       
526169               , 2511                , 7        , 13       , 2       , 13       , 2       , RESTART ON SAME CPU      ,                
526170               , 2539                , 8        , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
526170               , 2563                , 6        , 16       , 1       , 16       , 1       , RESTART ON SAME CPU      ,                
526175               , 7                   , 1        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
526178               , 8                   , 7        , 13       , 2       , 13       , 2       , EXIT                     ,                
526194               , 27                  , 4        , 2        , 1       , 2        , 1       , EXIT                     ,                
526196               , 20                  , 1        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
526217               , 21                  , 1        , 14       , 2       , 14       , 2       , SLEEPING ON              , cond var       
526223               , 53                  , 6        , 16       , 1       , 16       , 1       , EXIT                     ,                
526223               , 6                   , 1        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
526237               , 14                  , 1        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
526237               , 66                  , 8        , 22       , 1       , 22       , 1       , EXIT                     ,                
526246               , 8                   , 1        , 14       , 2       , 14       , 2       , SLEEPING ON              , cond var       
526252               , 6                   , 1        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
526258               , 92                  , 5        , 12       , 2       , 12       , 2       , EXIT                     ,                
526266               , 104                 , 3        , 11       , 2       , 11       , 2       , EXIT                     ,                
526269               , 17                  , 1        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
526274               , 4                   , 1        , 14       , 2       , 14       , 2       , SLEEPING ON              , cond var       
526279               , 4                   , 1        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
526327               , 164                 , 2        , 20       , 1       , 20       , 1       , EXIT                     ,                
526342               , 63                  , 1        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
526347               , 5                   , 1        , 14       , 2       , 14       , 2       , EXIT                     ,                
526356               ,                     , 1        , 6        , 1       ,          ,         , END                      ,                
