TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
0                    ,                     , 1        , 24       , 2       ,          ,         , BEGIN                    ,                
821                  , 821                 , 1        , 22       , 1       , 22       , 1       , CREATE                   ,                
855                  , 34                  , 1        , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
880                  , 24                  , 1        , 22       , 1       , 22       , 1       , PREEMPTED                ,                
928                  , 48                  , 1        , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
1412                 , 483                 , 1        , 22       , 1       , 22       , 1       , PREEMPTED                ,                
2092                 , 680                 , 1        , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
2132                 , 40                  , 1        , 22       , 1       , 22       , 1       , PREEMPTED                ,                
2163                 , 30                  , 1        , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
2453                 , 289                 , 1        , 22       , 1       , 22       , 1       , PREEMPTED                ,                
2569                 , 115                 , 1        , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
2595                 , 26                  , 1        , 22       , 1       , 22       , 1       , PREEMPTED                ,                
2635                 , 40                  , 1        , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
6774                 , 4138                , 1        , 22       , 1       , 22       , 1       , SLEEPING ON              , cond var       
6787                 , 12                  , 1        , 22       , 1       , 22       , 1       , PREEMPTED                ,                
6818                 , 6818                , 2        , 28       , 2       , 28       , 2       , CREATE                   ,                
6846                 , 28                  , 2        , 28       , 2       , 28       , 2       , RESTART ON SAME CPU      ,                
6896                 , 49                  , 2        , 28       , 2       , 28       , 2       , SLEEPING ON              , cond var       
6909                 , 122                 , 1        , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
6909                 , 13                  , 2        , 28       , 2       , 28       , 2       , PREEMPTED                ,                
6971                 , 61                  , 2        , 28       , 2       , 28       , 2       , RESTART ON SAME CPU      ,                
1880454              , 1873483             , 2        , 28       , 2       , 28       , 2       , SLEEPING ON              , cond var       
1880468              , 13                  , 2        , 28       , 2       , 28       , 2       , PREEMPTED                ,                
1880469              , 1873560             , 1        , 22       , 1       , 22       , 1       , SLEEPING ON              , cond var       
1880488              , 18                  , 1        , 22       , 1       , 22       , 1       , PREEMPTED                ,                
1880502              , 33                  , 2        , 27       , 2       , 28       , 2       , CPU MIGRATION            ,                
1880510              , 8                   , 2        , 27       , 2       , 27       , 2       , RESTART ON SAME CPU      ,                
1880545              , 34                  , 2        , 27       , 2       , 27       , 2       , SLEEPING ON              , cond var       
1880547              , 58                  , 1        , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
1880554              , 9                   , 2        , 27       , 2       , 27       , 2       , PREEMPTED                ,                
1880725              , 177                 , 1        , 22       , 1       , 22       , 1       , SLEEPING ON              , cond var       
1880744              , 19                  , 1        , 22       , 1       , 22       , 1       , PREEMPTED                ,                
1882656              , 1912                , 1        , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
1882712              , 56                  , 1        , 22       , 1       , 22       , 1       , SLEEPING ON              , cond var       
1882719              , 6                   , 1        , 22       , 1       , 22       , 1       , PREEMPTED                ,                
1882874              , 155                 , 1        , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
1882918              , 43                  , 1        , 22       , 1       , 22       , 1       , SLEEPING ON              , shuttle        
1882923              , 5                   , 1        , 22       , 1       , 22       , 1       , PREEMPTED                ,                
1882987              , 63                  , 1        , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
1882998              , 10                  , 1        , 22       , 1       , 22       , 1       , SLEEPING ON              , shuttle        
1883003              , 4                   , 1        , 22       , 1       , 22       , 1       , PREEMPTED                ,                
1883021              , 18                  , 1        , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
1883236              , 214                 , 1        , 22       , 1       , 22       , 1       , SLEEPING ON              , cond var       
1883243              , 6                   , 1        , 22       , 1       , 22       , 1       , PREEMPTED                ,                
1883292              , 2737                , 2        , 27       , 2       , 27       , 2       , RESTART ON SAME CPU      ,                
1883319              , 27                  , 2        , 27       , 2       , 27       , 2       , EXIT                     ,                
1883363              , 120                 , 1        , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
1883377              , 13                  , 1        , 22       , 1       , 22       , 1       , EXIT                     ,                
1883732              ,                     , 1        , 14       , 2       ,          ,         , END                      ,                
