TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
8349                 , 8349                , 56       , 4        , 1       , 4        , 1       , CREATE                   ,                
8359                 , 10                  , 56       , 4        , 1       , 4        , 1       , RESTART ON SAME CPU      ,                
8387                 , 27                  , 56       , 4        , 1       , 4        , 1       , SLEEPING ON              , cond var       
8400                 , 13                  , 56       , 4        , 1       , 4        , 1       , PREEMPTED                ,                
40903                , 32502               , 56       , 3        , 1       , 4        , 1       , CPU MIGRATION            ,                
40910                , 6                   , 56       , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
73692                , 32782               , 56       , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
73699                , 6                   , 56       , 3        , 1       , 3        , 1       , PREEMPTED                ,                
74006                , 306                 , 56       , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
74020                , 14                  , 56       , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
74027                , 6                   , 56       , 3        , 1       , 3        , 1       , PREEMPTED                ,                
74823                , 796                 , 56       , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
74866                , 42                  , 56       , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
74873                , 6                   , 56       , 3        , 1       , 3        , 1       , PREEMPTED                ,                
94472                , 19599               , 56       , 4        , 1       , 3        , 1       , CPU MIGRATION            ,                
94479                , 6                   , 56       , 4        , 1       , 4        , 1       , RESTART ON SAME CPU      ,                
