TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
0                    ,                     ,          ,          ,         ,          ,         , BEGIN                    ,                
847                  , 847                 , 1        , 14       , 2       , 14       , 2       , CREATE                   ,                
857                  , 10                  , 1        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
893                  , 35                  , 1        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
930                  , 37                  , 1        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
Threads: 8 Range: 99
Time: 48153.8 usecs
6169                 , 6169                , 4        , 3        , 1       , 3        , 1       , CREATE                   ,                
6174                 , 5                   , 4        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
6191                 , 17                  , 4        , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
6199                 , 7                   , 4        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
6384                 , 185                 , 4        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
50825                , 44441               , 4        , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
50833                , 8                   , 4        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
53684                , 2850                , 4        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
53706                , 22                  , 4        , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
53715                , 8                   , 4        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
56677                , 2962                , 4        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
53911                , 495                 , 7        , 9        , 2       , 29       , 2       , CPU MIGRATION            ,                
53918                , 7                   , 7        , 9        , 2       , 9        , 2       , RESTART ON SAME CPU      ,                
53930                , 12                  , 7        , 9        , 2       , 9        , 2       , SLEEPING ON              , cond var       
53937                , 7                   , 7        , 9        , 2       , 9        , 2       , PREEMPTED                ,                
56730                , 2792                , 7        , 9        , 2       , 9        , 2       , RESTART ON SAME CPU      ,                
6150                 , 6150                , 5        , 12       , 2       , 12       , 2       , CREATE                   ,                
6156                 , 5                   , 5        , 12       , 2       , 12       , 2       , RESTART ON SAME CPU      ,                
6173                 , 17                  , 5        , 12       , 2       , 12       , 2       , SLEEPING ON              , cond var       
6180                 , 6                   , 5        , 12       , 2       , 12       , 2       , PREEMPTED                ,                
6369                 , 189                 , 5        , 12       , 2       , 12       , 2       , RESTART ON SAME CPU      ,                
52283                , 45913               , 5        , 12       , 2       , 12       , 2       , SLEEPING ON              , cond var       
52291                , 8                   , 5        , 12       , 2       , 12       , 2       , PREEMPTED                ,                
53791                , 1499                , 5        , 12       , 2       , 12       , 2       , RESTART ON SAME CPU      ,                
53801                , 10                  , 5        , 12       , 2       , 12       , 2       , SLEEPING ON              , cond var       
53809                , 7                   , 5        , 12       , 2       , 12       , 2       , PREEMPTED                ,                
56641                , 2832                , 5        , 12       , 2       , 12       , 2       , RESTART ON SAME CPU      ,                
6087                 , 6087                , 3        , 13       , 2       , 13       , 2       , CREATE                   ,                
6092                 , 5                   , 3        , 13       , 2       , 13       , 2       , RESTART ON SAME CPU      ,                
6132                 , 39                  , 3        , 13       , 2       , 13       , 2       , SLEEPING ON              , cond var       
6151                 , 19                  , 3        , 13       , 2       , 13       , 2       , PREEMPTED                ,                
6176                 , 6176                , 7        , 13       , 2       , 13       , 2       , CREATE                   ,                
6181                 , 4                   , 7        , 13       , 2       , 13       , 2       , RESTART ON SAME CPU      ,                
6192                 , 11                  , 7        , 13       , 2       , 13       , 2       , SLEEPING ON              , cond var       
6197                 , 4                   , 7        , 13       , 2       , 13       , 2       , PREEMPTED                ,                
6337                 , 186                 , 3        , 13       , 2       , 13       , 2       , RESTART ON SAME CPU      ,                
53383                , 47045               , 3        , 13       , 2       , 13       , 2       , SLEEPING ON              , cond var       
53391                , 8                   , 3        , 13       , 2       , 13       , 2       , PREEMPTED                ,                
53847                , 456                 , 3        , 13       , 2       , 13       , 2       , RESTART ON SAME CPU      ,                
53863                , 15                  , 3        , 13       , 2       , 13       , 2       , SLEEPING ON              , cond var       
53869                , 6                   , 3        , 13       , 2       , 13       , 2       , PREEMPTED                ,                
56731                , 2861                , 3        , 13       , 2       , 13       , 2       , RESTART ON SAME CPU      ,                
1376                 , 445                 , 1        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
2020                 , 643                 , 1        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
2036                 , 16                  , 1        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
2066                 , 29                  , 1        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
2321                 , 254                 , 1        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
2380                 , 59                  , 1        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
2392                 , 11                  , 1        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
2417                 , 24                  , 1        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
6200                 , 3783                , 1        , 14       , 2       , 14       , 2       , SLEEPING ON              , cond var       
6218                 , 17                  , 1        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
6431                 , 213                 , 1        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
51478                , 45047               , 1        , 14       , 2       , 14       , 2       , SLEEPING ON              , cond var       
51486                , 8                   , 1        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
53748                , 2261                , 1        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
53941                , 193                 , 1        , 14       , 2       , 14       , 2       , SLEEPING ON              , cond var       
53948                , 7                   , 1        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
56128                , 2179                , 1        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
56188                , 60                  , 1        , 14       , 2       , 14       , 2       , SLEEPING ON              , cond var       
56197                , 8                   , 1        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
56320                , 123                 , 1        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
56338                , 18                  , 1        , 14       , 2       , 14       , 2       , SLEEPING ON              , shuttle        
56344                , 5                   , 1        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
56401                , 57                  , 1        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
56412                , 11                  , 1        , 14       , 2       , 14       , 2       , SLEEPING ON              , shuttle        
56417                , 4                   , 1        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
56436                , 19                  , 1        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
56643                , 206                 , 1        , 14       , 2       , 14       , 2       , SLEEPING ON              , cond var       
56651                , 7                   , 1        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
