TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
0                    ,                     ,          ,          ,         ,          ,         , BEGIN                    ,                
876                  , 876                 , 1        , 20       , 1       , 20       , 1       , CREATE                   ,                
903                  , 27                  , 1        , 20       , 1       , 20       , 1       , RESTART ON SAME CPU      ,                
927                  , 23                  , 1        , 20       , 1       , 20       , 1       , PREEMPTED                ,                
974                  , 47                  , 1        , 20       , 1       , 20       , 1       , RESTART ON SAME CPU      ,                
1452                 , 477                 , 1        , 20       , 1       , 20       , 1       , PREEMPTED                ,                
Threads: 8 Range: 99
Time: 147696 usecs
46166                , 51                  , 3        , 1        , 1       , 19       , 1       , CPU MIGRATION            ,                
46172                , 6                   , 3        , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
153409               , 107237              , 3        , 1        , 1       , 1        , 1       , SLEEPING ON              , cond var       
153416               , 7                   , 3        , 1        , 1       , 1        , 1       , PREEMPTED                ,                
153482               , 65                  , 3        , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
153496               , 13                  , 3        , 1        , 1       , 1        , 1       , SLEEPING ON              , cond var       
153502               , 6                   , 3        , 1        , 1       , 1        , 1       , PREEMPTED                ,                
156108               , 2605                , 3        , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
6535                 , 128                 , 7        , 3        , 1       , 19       , 1       , CPU MIGRATION            ,                
6547                 , 11                  , 7        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
46114                , 39567               , 7        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
6263                 , 6263                , 2        , 8        , 2       , 8        , 2       , CREATE                   ,                
6271                 , 7                   , 2        , 8        , 2       , 8        , 2       , RESTART ON SAME CPU      ,                
6302                 , 30                  , 2        , 8        , 2       , 8        , 2       , SLEEPING ON              , cond var       
6324                 , 21                  , 2        , 8        , 2       , 8        , 2       , PREEMPTED                ,                
6486                 , 162                 , 2        , 8        , 2       , 8        , 2       , RESTART ON SAME CPU      ,                
153415               , 146928              , 2        , 8        , 2       , 8        , 2       , SLEEPING ON              , cond var       
153423               , 8                   , 2        , 8        , 2       , 8        , 2       , PREEMPTED                ,                
153435               , 11                  , 2        , 8        , 2       , 8        , 2       , RESTART ON SAME CPU      ,                
153447               , 12                  , 2        , 8        , 2       , 8        , 2       , SLEEPING ON              , cond var       
153455               , 7                   , 2        , 8        , 2       , 8        , 2       , PREEMPTED                ,                
153539               , 84                  , 2        , 8        , 2       , 8        , 2       , RESTART ON SAME CPU      ,                
153551               , 11                  , 2        , 8        , 2       , 8        , 2       , SLEEPING ON              , cond var       
153558               , 7                   , 2        , 8        , 2       , 8        , 2       , PREEMPTED                ,                
156109               , 2550                , 2        , 8        , 2       , 8        , 2       , RESTART ON SAME CPU      ,                
6434                 , 6434                , 8        , 10       , 2       , 10       , 2       , CREATE                   ,                
6440                 , 5                   , 8        , 10       , 2       , 10       , 2       , RESTART ON SAME CPU      ,                
6470                 , 30                  , 8        , 10       , 2       , 10       , 2       , SLEEPING ON              , cond var       
6479                 , 9                   , 8        , 10       , 2       , 10       , 2       , PREEMPTED                ,                
6599                 , 120                 , 8        , 10       , 2       , 10       , 2       , RESTART ON SAME CPU      ,                
153415               , 146815              , 8        , 10       , 2       , 10       , 2       , SLEEPING ON              , cond var       
153425               , 9                   , 8        , 10       , 2       , 10       , 2       , PREEMPTED                ,                
6291                 , 6291                , 4        , 14       , 2       , 14       , 2       , CREATE                   ,                
6296                 , 5                   , 4        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
6321                 , 24                  , 4        , 14       , 2       , 14       , 2       , SLEEPING ON              , cond var       
6327                 , 5                   , 4        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
6500                 , 172                 , 4        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
153406               , 146905              , 4        , 14       , 2       , 14       , 2       , SLEEPING ON              , cond var       
153413               , 7                   , 4        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
153470               , 56                  , 4        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
153482               , 11                  , 4        , 14       , 2       , 14       , 2       , SLEEPING ON              , cond var       
153488               , 6                   , 4        , 14       , 2       , 14       , 2       , PREEMPTED                ,                
156112               , 2624                , 4        , 14       , 2       , 14       , 2       , RESTART ON SAME CPU      ,                
156141               , 2576                , 8        , 15       , 2       , 30       , 2       , CPU MIGRATION            ,                
156147               , 5                   , 8        , 15       , 2       , 15       , 2       , RESTART ON SAME CPU      ,                
46123                , 9                   , 7        , 16       , 1       , 3        , 1       , CPU MIGRATION            ,                
46130                , 6                   , 7        , 16       , 1       , 16       , 1       , RESTART ON SAME CPU      ,                
153418               , 107287              , 7        , 16       , 1       , 16       , 1       , SLEEPING ON              , cond var       
153426               , 8                   , 7        , 16       , 1       , 16       , 1       , PREEMPTED                ,                
153513               , 86                  , 7        , 16       , 1       , 16       , 1       , RESTART ON SAME CPU      ,                
153525               , 12                  , 7        , 16       , 1       , 16       , 1       , SLEEPING ON              , cond var       
153533               , 7                   , 7        , 16       , 1       , 16       , 1       , PREEMPTED                ,                
156117               , 2583                , 7        , 16       , 1       , 16       , 1       , RESTART ON SAME CPU      ,                
6353                 , 6353                , 5        , 18       , 1       , 18       , 1       , CREATE                   ,                
6359                 , 5                   , 5        , 18       , 1       , 18       , 1       , RESTART ON SAME CPU      ,                
6376                 , 17                  , 5        , 18       , 1       , 18       , 1       , SLEEPING ON              , cond var       
6385                 , 8                   , 5        , 18       , 1       , 18       , 1       , PREEMPTED                ,                
6516                 , 131                 , 5        , 18       , 1       , 18       , 1       , RESTART ON SAME CPU      ,                
153402               , 146885              , 5        , 18       , 1       , 18       , 1       , SLEEPING ON              , cond var       
153411               , 9                   , 5        , 18       , 1       , 18       , 1       , PREEMPTED                ,                
153456               , 45                  , 5        , 18       , 1       , 18       , 1       , RESTART ON SAME CPU      ,                
153471               , 14                  , 5        , 18       , 1       , 18       , 1       , SLEEPING ON              , cond var       
153479               , 8                   , 5        , 18       , 1       , 18       , 1       , PREEMPTED                ,                
156112               , 2633                , 5        , 18       , 1       , 18       , 1       , RESTART ON SAME CPU      ,                
6266                 , 6266                , 3        , 19       , 1       , 19       , 1       , CREATE                   ,                
6272                 , 5                   , 3        , 19       , 1       , 19       , 1       , RESTART ON SAME CPU      ,                
6300                 , 28                  , 3        , 19       , 1       , 19       , 1       , SLEEPING ON              , cond var       
6323                 , 23                  , 3        , 19       , 1       , 19       , 1       , PREEMPTED                ,                
6373                 , 6373                , 7        , 19       , 1       , 19       , 1       , CREATE                   ,                
6378                 , 4                   , 7        , 19       , 1       , 19       , 1       , RESTART ON SAME CPU      ,                
6389                 , 10                  , 7        , 19       , 1       , 19       , 1       , SLEEPING ON              , cond var       
6407                 , 17                  , 7        , 19       , 1       , 19       , 1       , PREEMPTED                ,                
6471                 , 148                 , 3        , 19       , 1       , 19       , 1       , RESTART ON SAME CPU      ,                
46115                , 39643               , 3        , 19       , 1       , 19       , 1       , PREEMPTED                ,                
2170                 , 718                 , 1        , 20       , 1       , 20       , 1       , RESTART ON SAME CPU      ,                
2207                 , 36                  , 1        , 20       , 1       , 20       , 1       , PREEMPTED                ,                
2234                 , 27                  , 1        , 20       , 1       , 20       , 1       , RESTART ON SAME CPU      ,                
2478                 , 243                 , 1        , 20       , 1       , 20       , 1       , PREEMPTED                ,                
2501                 , 23                  , 1        , 20       , 1       , 20       , 1       , RESTART ON SAME CPU      ,                
2511                 , 9                   , 1        , 20       , 1       , 20       , 1       , PREEMPTED                ,                
2534                 , 23                  , 1        , 20       , 1       , 20       , 1       , RESTART ON SAME CPU      ,                
6411                 , 3877                , 1        , 20       , 1       , 20       , 1       , SLEEPING ON              , cond var       
6418                 , 7                   , 1        , 20       , 1       , 20       , 1       , PREEMPTED                ,                
6583                 , 164                 , 1        , 20       , 1       , 20       , 1       , RESTART ON SAME CPU      ,                
153433               , 146849              , 1        , 20       , 1       , 20       , 1       , SLEEPING ON              , cond var       
153440               , 7                   , 1        , 20       , 1       , 20       , 1       , PREEMPTED                ,                
153525               , 85                  , 1        , 20       , 1       , 20       , 1       , RESTART ON SAME CPU      ,                
153635               , 109                 , 1        , 20       , 1       , 20       , 1       , SLEEPING ON              , cond var       
153642               , 6                   , 1        , 20       , 1       , 20       , 1       , PREEMPTED                ,                
155633               , 1990                , 1        , 20       , 1       , 20       , 1       , RESTART ON SAME CPU      ,                
155661               , 28                  , 1        , 20       , 1       , 20       , 1       , SLEEPING ON              , cond var       
155667               , 5                   , 1        , 20       , 1       , 20       , 1       , PREEMPTED                ,                
155823               , 156                 , 1        , 20       , 1       , 20       , 1       , RESTART ON SAME CPU      ,                
155840               , 17                  , 1        , 20       , 1       , 20       , 1       , SLEEPING ON              , shuttle        
155846               , 5                   , 1        , 20       , 1       , 20       , 1       , PREEMPTED                ,                
155903               , 57                  , 1        , 20       , 1       , 20       , 1       , RESTART ON SAME CPU      ,                
155914               , 10                  , 1        , 20       , 1       , 20       , 1       , SLEEPING ON              , shuttle        
155918               , 4                   , 1        , 20       , 1       , 20       , 1       , PREEMPTED                ,                
155939               , 21                  , 1        , 20       , 1       , 20       , 1       , RESTART ON SAME CPU      ,                
156115               , 175                 , 1        , 20       , 1       , 20       , 1       , SLEEPING ON              , cond var       
156123               , 7                   , 1        , 20       , 1       , 20       , 1       , PREEMPTED                ,                
156133               , 9                   , 1        , 20       , 1       , 20       , 1       , RESTART ON SAME CPU      ,                
156144               , 10                  , 1        , 20       , 1       , 20       , 1       , SLEEPING ON              , cond var       
156149               , 5                   , 1        , 20       , 1       , 20       , 1       , PREEMPTED                ,                
156164               , 14                  , 1        , 20       , 1       , 20       , 1       , RESTART ON SAME CPU      ,                
156169               , 5                   , 1        , 20       , 1       , 20       , 1       , SLEEPING ON              , cond var       
156175               , 5                   , 1        , 20       , 1       , 20       , 1       , PREEMPTED                ,                
156183               , 8                   , 1        , 20       , 1       , 20       , 1       , RESTART ON SAME CPU      ,                
156188               , 4                   , 1        , 20       , 1       , 20       , 1       , SLEEPING ON              , cond var       
