TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
0                    ,                     , 1        , 4        , 1       ,          ,         , BEGIN                    ,                
869                  , 869                 , 1        , 27       , 2       , 27       , 2       , CREATE                   ,                
890                  , 21                  , 1        , 27       , 2       , 27       , 2       , RESTART ON SAME CPU      ,                
945                  , 55                  , 1        , 27       , 2       , 27       , 2       , PREEMPTED                ,                
1014                 , 68                  , 1        , 27       , 2       , 27       , 2       , RESTART ON SAME CPU      ,                
1616                 , 602                 , 1        , 27       , 2       , 27       , 2       , PREEMPTED                ,                
Threads: 32 Range: 99
Time: 42588.1 usecs
13633                , 1578                , 26       , 0        , 1       , 23       , 1       , CPU MIGRATION            ,                
13643                , 9                   , 26       , 0        , 1       , 0        , 1       , RESTART ON SAME CPU      ,                
46617                , 32974               , 26       , 0        , 1       , 0        , 1       , PREEMPTED                ,                
46632                , 15                  , 26       , 0        , 1       , 0        , 1       , RESTART ON SAME CPU      ,                
51355                , 4722                , 26       , 0        , 1       , 0        , 1       , SLEEPING ON              , cond var       
51363                , 7                   , 26       , 0        , 1       , 0        , 1       , PREEMPTED                ,                
11264                , 11264               , 16       , 1        , 1       , 1        , 1       , CREATE                   ,                
11271                , 6                   , 16       , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
11292                , 21                  , 16       , 1        , 1       , 1        , 1       , SLEEPING ON              , cond var       
11304                , 11                  , 16       , 1        , 1       , 1        , 1       , PREEMPTED                ,                
11988                , 11988               , 28       , 1        , 1       , 1        , 1       , CREATE                   ,                
12023                , 35                  , 28       , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
12043                , 20                  , 28       , 1        , 1       , 1        , 1       , SLEEPING ON              , cond var       
12055                , 11                  , 28       , 1        , 1       , 1        , 1       , PREEMPTED                ,                
13174                , 1870                , 16       , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
51236                , 38061               , 16       , 1        , 1       , 1        , 1       , SLEEPING ON              , cond var       
51244                , 8                   , 16       , 1        , 1       , 1        , 1       , PREEMPTED                ,                
52818                , 1574                , 16       , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
52838                , 19                  , 16       , 1        , 1       , 1        , 1       , SLEEPING ON              , cond var       
52848                , 9                   , 16       , 1        , 1       , 1        , 1       , PREEMPTED                ,                
55465                , 2617                , 16       , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
55733                , 268                 , 16       , 1        , 1       , 1        , 1       , EXIT                     ,                
10985                , 10985               , 6        , 3        , 1       , 3        , 1       , CREATE                   ,                
10999                , 13                  , 6        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
11043                , 43                  , 6        , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
11055                , 11                  , 6        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
11482                , 11482               , 22       , 3        , 1       , 3        , 1       , CREATE                   ,                
11496                , 13                  , 22       , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
11538                , 41                  , 22       , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
11555                , 17                  , 22       , 3        , 1       , 3        , 1       , PREEMPTED                ,                
12567                , 1512                , 6        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
50721                , 38153               , 6        , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
50733                , 12                  , 6        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
51657                , 923                 , 6        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
51696                , 38                  , 6        , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
51712                , 16                  , 6        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
55431                , 3718                , 6        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
13536                , 1487                , 24       , 4        , 1       , 17       , 1       , CPU MIGRATION            ,                
13545                , 8                   , 24       , 4        , 1       , 4        , 1       , RESTART ON SAME CPU      ,                
51003                , 37457               , 24       , 4        , 1       , 4        , 1       , SLEEPING ON              , cond var       
51008                , 5                   , 24       , 4        , 1       , 4        , 1       , PREEMPTED                ,                
52574                , 1566                , 24       , 4        , 1       , 4        , 1       , RESTART ON SAME CPU      ,                
52586                , 11                  , 24       , 4        , 1       , 4        , 1       , SLEEPING ON              , cond var       
52591                , 5                   , 24       , 4        , 1       , 4        , 1       , PREEMPTED                ,                
55421                , 2830                , 24       , 4        , 1       , 4        , 1       , RESTART ON SAME CPU      ,                
11123                , 11123               , 12       , 5        , 1       , 5        , 1       , CREATE                   ,                
11130                , 6                   , 12       , 5        , 1       , 5        , 1       , RESTART ON SAME CPU      ,                
11151                , 20                  , 12       , 5        , 1       , 5        , 1       , SLEEPING ON              , cond var       
11179                , 28                  , 12       , 5        , 1       , 5        , 1       , PREEMPTED                ,                
12923                , 1743                , 12       , 5        , 1       , 5        , 1       , RESTART ON SAME CPU      ,                
48757                , 35833               , 12       , 5        , 1       , 5        , 1       , SLEEPING ON              , cond var       
48765                , 8                   , 12       , 5        , 1       , 5        , 1       , PREEMPTED                ,                
51878                , 3112                , 12       , 5        , 1       , 5        , 1       , RESTART ON SAME CPU      ,                
51890                , 12                  , 12       , 5        , 1       , 5        , 1       , SLEEPING ON              , cond var       
51897                , 7                   , 12       , 5        , 1       , 5        , 1       , PREEMPTED                ,                
55423                , 3525                , 12       , 5        , 1       , 5        , 1       , RESTART ON SAME CPU      ,                
55670                , 246                 , 12       , 5        , 1       , 5        , 1       , EXIT                     ,                
13810                , 1617                , 32       , 6        , 1       , 23       , 1       , CPU MIGRATION            ,                
13818                , 8                   , 32       , 6        , 1       , 6        , 1       , RESTART ON SAME CPU      ,                
49769                , 35950               , 32       , 6        , 1       , 6        , 1       , SLEEPING ON              , cond var       
49777                , 8                   , 32       , 6        , 1       , 6        , 1       , PREEMPTED                ,                
10773                , 10773               , 2        , 7        , 1       , 7        , 1       , CREATE                   ,                
10800                , 27                  , 2        , 7        , 1       , 7        , 1       , RESTART ON SAME CPU      ,                
10859                , 58                  , 2        , 7        , 1       , 7        , 1       , SLEEPING ON              , cond var       
10875                , 15                  , 2        , 7        , 1       , 7        , 1       , PREEMPTED                ,                
11275                , 11275               , 18       , 7        , 1       , 7        , 1       , CREATE                   ,                
11281                , 5                   , 18       , 7        , 1       , 7        , 1       , RESTART ON SAME CPU      ,                
11300                , 19                  , 18       , 7        , 1       , 7        , 1       , SLEEPING ON              , cond var       
