TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
0                    ,                     ,          ,          ,         ,          ,         , BEGIN                    ,                
882                  , 882                 , 1        , 9        , 2       , 9        , 2       , CREATE                   ,                
892                  , 9                   , 1        , 9        , 2       , 9        , 2       , RESTART ON SAME CPU      ,                
945                  , 53                  , 1        , 9        , 2       , 9        , 2       , PREEMPTED                ,                
1025                 , 79                  , 1        , 9        , 2       , 9        , 2       , RESTART ON SAME CPU      ,                
Threads: 64 Range: 99
Time: 71583.3 usecs
10389                , 10389               , 7        , 0        , 1       , 0        , 1       , CREATE                   ,                
10394                , 5                   , 7        , 0        , 1       , 0        , 1       , RESTART ON SAME CPU      ,                
10413                , 18                  , 7        , 0        , 1       , 0        , 1       , SLEEPING ON              , cond var       
10420                , 6                   , 7        , 0        , 1       , 0        , 1       , PREEMPTED                ,                
11060                , 11060               , 23       , 0        , 1       , 0        , 1       , CREATE                   ,                
11065                , 5                   , 23       , 0        , 1       , 0        , 1       , RESTART ON SAME CPU      ,                
11179                , 113                 , 23       , 0        , 1       , 0        , 1       , SLEEPING ON              , kernel RW lock 
11190                , 10                  , 23       , 0        , 1       , 0        , 1       , PREEMPTED                ,                
11208                , 18                  , 23       , 0        , 1       , 0        , 1       , RESTART ON SAME CPU      ,                
11309                , 100                 , 23       , 0        , 1       , 0        , 1       , SLEEPING ON              , kernel RW lock 
11335                , 26                  , 23       , 0        , 1       , 0        , 1       , PREEMPTED                ,                
11346                , 10                  , 23       , 0        , 1       , 0        , 1       , RESTART ON SAME CPU      ,                
11439                , 93                  , 23       , 0        , 1       , 0        , 1       , SLEEPING ON              , kernel RW lock 
11455                , 15                  , 23       , 0        , 1       , 0        , 1       , PREEMPTED                ,                
11477                , 21                  , 23       , 0        , 1       , 0        , 1       , RESTART ON SAME CPU      ,                
11556                , 79                  , 23       , 0        , 1       , 0        , 1       , SLEEPING ON              , kernel RW lock 
11581                , 24                  , 23       , 0        , 1       , 0        , 1       , PREEMPTED                ,                
11592                , 11                  , 23       , 0        , 1       , 0        , 1       , RESTART ON SAME CPU      ,                
11610                , 18                  , 23       , 0        , 1       , 0        , 1       , SLEEPING ON              , cond var       
11616                , 6                   , 23       , 0        , 1       , 0        , 1       , PREEMPTED                ,                
15068                , 4647                , 7        , 0        , 1       , 0        , 1       , RESTART ON SAME CPU      ,                
48776                , 33708               , 7        , 0        , 1       , 0        , 1       , PREEMPTED                ,                
48784                , 34527               , 59       , 0        , 1       , 17       , 1       , CPU MIGRATION            ,                
48791                , 6                   , 59       , 0        , 1       , 0        , 1       , RESTART ON SAME CPU      ,                
79702                , 30911               , 59       , 0        , 1       , 0        , 1       , SLEEPING ON              , cond var       
79708                , 6                   , 59       , 0        , 1       , 0        , 1       , PREEMPTED                ,                
79716                , 30939               , 7        , 0        , 1       , 0        , 1       , RESTART ON SAME CPU      ,                
79725                , 9                   , 7        , 0        , 1       , 0        , 1       , SLEEPING ON              , cond var       
79735                , 9                   , 7        , 0        , 1       , 0        , 1       , PREEMPTED                ,                
83469                , 2186                , 27       , 0        , 1       , 4        , 1       , CPU MIGRATION            ,                
83484                , 15                  , 27       , 0        , 1       , 0        , 1       , RESTART ON SAME CPU      ,                
83648                , 3122                , 37       , 0        , 1       , 16       , 1       , CPU MIGRATION            ,                
83653                , 5                   , 37       , 0        , 1       , 0        , 1       , RESTART ON SAME CPU      ,                
83669                , 2648                , 53       , 0        , 1       , 4        , 1       , CPU MIGRATION            ,                
83675                , 5                   , 53       , 0        , 1       , 0        , 1       , RESTART ON SAME CPU      ,                
12338                , 12338               , 35       , 1        , 1       , 1        , 1       , CREATE                   ,                
12350                , 12                  , 35       , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
12387                , 36                  , 35       , 1        , 1       , 1        , 1       , SLEEPING ON              , cond var       
12395                , 8                   , 35       , 1        , 1       , 1        , 1       , PREEMPTED                ,                
13543                , 13543               , 51       , 1        , 1       , 1        , 1       , CREATE                   ,                
13547                , 4                   , 51       , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
13565                , 17                  , 51       , 1        , 1       , 1        , 1       , SLEEPING ON              , cond var       
13586                , 20                  , 51       , 1        , 1       , 1        , 1       , PREEMPTED                ,                
15906                , 4257                , 27       , 1        , 1       , 23       , 1       , CPU MIGRATION            ,                
15912                , 6                   , 27       , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
47983                , 32070               , 27       , 1        , 1       , 1        , 1       , PREEMPTED                ,                
47993                , 35598               , 35       , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
79715                , 31722               , 35       , 1        , 1       , 1        , 1       , SLEEPING ON              , cond var       
79724                , 8                   , 35       , 1        , 1       , 1        , 1       , PREEMPTED                ,                
79732                , 31683               , 11       , 1        , 1       , 7        , 1       , CPU MIGRATION            ,                
79739                , 6                   , 11       , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
79749                , 10                  , 11       , 1        , 1       , 1        , 1       , SLEEPING ON              , cond var       
79760                , 10                  , 11       , 1        , 1       , 1        , 1       , PREEMPTED                ,                
79775                , 71                  , 43       , 1        , 1       , 17       , 1       , CPU MIGRATION            ,                
79781                , 6                   , 43       , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
79802                , 21                  , 43       , 1        , 1       , 1        , 1       , SLEEPING ON              , cond var       
79811                , 8                   , 43       , 1        , 1       , 1        , 1       , PREEMPTED                ,                
79828                , 103                 , 35       , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
79842                , 13                  , 35       , 1        , 1       , 1        , 1       , SLEEPING ON              , cond var       
79850                , 7                   , 35       , 1        , 1       , 1        , 1       , PREEMPTED                ,                
80718                , 906                 , 43       , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
80743                , 25                  , 43       , 1        , 1       , 1        , 1       , SLEEPING ON              , cond var       
80779                , 35                  , 43       , 1        , 1       , 1        , 1       , PREEMPTED                ,                
80980                , 1130                , 35       , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
80991                , 10                  , 35       , 1        , 1       , 1        , 1       , SLEEPING ON              , cond var       
80998                , 7                   , 35       , 1        , 1       , 1        , 1       , PREEMPTED                ,                
81545                , 1785                , 11       , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
81556                , 10                  , 11       , 1        , 1       , 1        , 1       , SLEEPING ON              , cond var       
81562                , 5                   , 11       , 1        , 1       , 1        , 1       , PREEMPTED                ,                
83423                , 1861                , 11       , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
83564                , 2785                , 43       , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
83591                , 3311                , 51       , 1        , 1       , 22       , 1       , CPU MIGRATION            ,                
83598                , 6                   , 51       , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
83623                , 2665                , 59       , 1        , 1       , 20       , 1       , CPU MIGRATION            ,                
83629                , 5                   , 59       , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
10492                , 10492               , 13       , 2        , 1       , 2        , 1       , CREATE                   ,                
10506                , 14                  , 13       , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
10522                , 15                  , 13       , 2        , 1       , 2        , 1       , SLEEPING ON              , cond var       
10527                , 5                   , 13       , 2        , 1       , 2        , 1       , PREEMPTED                ,                
15249                , 4721                , 13       , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
17942                , 2692                , 13       , 2        , 1       , 2        , 1       , PREEMPTED                ,                
17962                , 20                  , 13       , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
79710                , 61748               , 13       , 2        , 1       , 2        , 1       , SLEEPING ON              , cond var       
79720                , 9                   , 13       , 2        , 1       , 2        , 1       , PREEMPTED                ,                
79728                , 31232               , 25       , 2        , 1       , 22       , 1       , CPU MIGRATION            ,                
79735                , 7                   , 25       , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
79746                , 11                  , 25       , 2        , 1       , 2        , 1       , SLEEPING ON              , cond var       
79754                , 8                   , 25       , 2        , 1       , 2        , 1       , PREEMPTED                ,                
79836                , 115                 , 13       , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
79844                , 7                   , 13       , 2        , 1       , 2        , 1       , SLEEPING ON              , cond var       
79850                , 5                   , 13       , 2        , 1       , 2        , 1       , PREEMPTED                ,                
79857                , 7                   , 13       , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
79870                , 12                  , 13       , 2        , 1       , 2        , 1       , SLEEPING ON              , cond var       
79875                , 4                   , 13       , 2        , 1       , 2        , 1       , PREEMPTED                ,                
81319                , 1578                , 5        , 2        , 1       , 18       , 1       , CPU MIGRATION            ,                
81326                , 6                   , 5        , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
81341                , 14                  , 5        , 2        , 1       , 2        , 1       , SLEEPING ON              , cond var       
81347                , 6                   , 5        , 2        , 1       , 2        , 1       , PREEMPTED                ,                
81534                , 1780                , 25       , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
81545                , 10                  , 25       , 2        , 1       , 2        , 1       , SLEEPING ON              , cond var       
81552                , 6                   , 25       , 2        , 1       , 2        , 1       , PREEMPTED                ,                
