TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
0                    ,                     , 1        , 14       , 2       ,          ,         , BEGIN                    ,                
848                  , 848                 , 1        , 1        , 1       , 1        , 1       , CREATE                   ,                
869                  , 20                  , 1        , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
Threads: 4 Range: 262144
Time: 974738 usecs
6764                 , 6764                , 3        , 0        , 1       , 0        , 1       , CREATE                   ,                
6770                 , 5                   , 3        , 0        , 1       , 0        , 1       , RESTART ON SAME CPU      ,                
6787                 , 16                  , 3        , 0        , 1       , 0        , 1       , SLEEPING ON              , cond var       
6794                 , 7                   , 3        , 0        , 1       , 0        , 1       , PREEMPTED                ,                
6903                 , 108                 , 3        , 0        , 1       , 0        , 1       , RESTART ON SAME CPU      ,                
981001               , 974098              , 3        , 0        , 1       , 0        , 1       , SLEEPING ON              , cond var       
981007               , 6                   , 3        , 0        , 1       , 0        , 1       , PREEMPTED                ,                
981051               , 43                  , 3        , 0        , 1       , 0        , 1       , RESTART ON SAME CPU      ,                
981060               , 8                   , 3        , 0        , 1       , 0        , 1       , SLEEPING ON              , cond var       
981065               , 5                   , 3        , 0        , 1       , 0        , 1       , PREEMPTED                ,                
983456               , 2390                , 3        , 0        , 1       , 0        , 1       , RESTART ON SAME CPU      ,                
983464               , 8                   , 3        , 0        , 1       , 0        , 1       , EXIT                     ,                
912                  , 43                  , 1        , 1        , 1       , 1        , 1       , PREEMPTED                ,                
952                  , 39                  , 1        , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
1427                 , 475                 , 1        , 1        , 1       , 1        , 1       , PREEMPTED                ,                
2146                 , 719                 , 1        , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
2187                 , 41                  , 1        , 1        , 1       , 1        , 1       , PREEMPTED                ,                
2216                 , 28                  , 1        , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
2446                 , 230                 , 1        , 1        , 1       , 1        , 1       , PREEMPTED                ,                
2490                 , 43                  , 1        , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
2517                 , 26                  , 1        , 1        , 1       , 1        , 1       , PREEMPTED                ,                
2561                 , 44                  , 1        , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
6780                 , 4218                , 1        , 1        , 1       , 1        , 1       , SLEEPING ON              , cond var       
6793                 , 13                  , 1        , 1        , 1       , 1        , 1       , PREEMPTED                ,                
6887                 , 94                  , 1        , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
977972               , 971085              , 1        , 1        , 1       , 1        , 1       , SLEEPING ON              , cond var       
977980               , 7                   , 1        , 1        , 1       , 1        , 1       , PREEMPTED                ,                
981021               , 3040                , 1        , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
981124               , 103                 , 1        , 1        , 1       , 1        , 1       , SLEEPING ON              , cond var       
981134               , 9                   , 1        , 1        , 1       , 1        , 1       , PREEMPTED                ,                
983021               , 1887                , 1        , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
983046               , 25                  , 1        , 1        , 1       , 1        , 1       , SLEEPING ON              , cond var       
983053               , 7                   , 1        , 1        , 1       , 1        , 1       , PREEMPTED                ,                
983191               , 137                 , 1        , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
983207               , 16                  , 1        , 1        , 1       , 1        , 1       , SLEEPING ON              , shuttle        
983212               , 5                   , 1        , 1        , 1       , 1        , 1       , PREEMPTED                ,                
983262               , 49                  , 1        , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
983271               , 9                   , 1        , 1        , 1       , 1        , 1       , SLEEPING ON              , shuttle        
983276               , 4                   , 1        , 1        , 1       , 1        , 1       , PREEMPTED                ,                
983303               , 26                  , 1        , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
983456               , 152                 , 1        , 1        , 1       , 1        , 1       , SLEEPING ON              , cond var       
983463               , 7                   , 1        , 1        , 1       , 1        , 1       , PREEMPTED                ,                
983481               , 18                  , 1        , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
983504               , 23                  , 1        , 1        , 1       , 1        , 1       , SLEEPING ON              , cond var       
983510               , 5                   , 1        , 1        , 1       , 1        , 1       , PREEMPTED                ,                
983532               , 21                  , 1        , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
