TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
0                    ,                     , 1        , 22       , 1       ,          ,         , BEGIN                    ,                
818                  , 818                 , 1        , 29       , 2       , 29       , 2       , CREATE                   ,                
829                  , 10                  , 1        , 29       , 2       , 29       , 2       , RESTART ON SAME CPU      ,                
863                  , 34                  , 1        , 29       , 2       , 29       , 2       , PREEMPTED                ,                
901                  , 38                  , 1        , 29       , 2       , 29       , 2       , RESTART ON SAME CPU      ,                
1368                 , 466                 , 1        , 29       , 2       , 29       , 2       , PREEMPTED                ,                
Threads: 8 Range: 262144
Time: 521377 usecs
6275                 , 6275                , 6        , 5        , 1       , 5        , 1       , CREATE                   ,                
6281                 , 5                   , 6        , 5        , 1       , 5        , 1       , RESTART ON SAME CPU      ,                
6298                 , 16                  , 6        , 5        , 1       , 5        , 1       , SLEEPING ON              , cond var       
6305                 , 7                   , 6        , 5        , 1       , 5        , 1       , PREEMPTED                ,                
6485                 , 180                 , 6        , 5        , 1       , 5        , 1       , RESTART ON SAME CPU      ,                
526995               , 520509              , 6        , 5        , 1       , 5        , 1       , SLEEPING ON              , cond var       
527005               , 9                   , 6        , 5        , 1       , 5        , 1       , PREEMPTED                ,                
527098               , 92                  , 6        , 5        , 1       , 5        , 1       , RESTART ON SAME CPU      ,                
527107               , 9                   , 6        , 5        , 1       , 5        , 1       , SLEEPING ON              , cond var       
527114               , 6                   , 6        , 5        , 1       , 5        , 1       , PREEMPTED                ,                
529583               , 2468                , 6        , 5        , 1       , 5        , 1       , RESTART ON SAME CPU      ,                
529658               , 75                  , 6        , 5        , 1       , 5        , 1       , EXIT                     ,                
6265                 , 62                  , 3        , 9        , 2       , 28       , 2       , CPU MIGRATION            ,                
6274                 , 9                   , 3        , 9        , 2       , 9        , 2       , RESTART ON SAME CPU      ,                
6286                 , 12                  , 3        , 9        , 2       , 9        , 2       , SLEEPING ON              , cond var       
6296                 , 9                   , 3        , 9        , 2       , 9        , 2       , PREEMPTED                ,                
6469                 , 173                 , 3        , 9        , 2       , 9        , 2       , RESTART ON SAME CPU      ,                
525338               , 518868              , 3        , 9        , 2       , 9        , 2       , SLEEPING ON              , cond var       
525348               , 10                  , 3        , 9        , 2       , 9        , 2       , PREEMPTED                ,                
527053               , 1704                , 3        , 9        , 2       , 9        , 2       , RESTART ON SAME CPU      ,                
527064               , 11                  , 3        , 9        , 2       , 9        , 2       , SLEEPING ON              , cond var       
527071               , 7                   , 3        , 9        , 2       , 9        , 2       , PREEMPTED                ,                
529578               , 2506                , 3        , 9        , 2       , 9        , 2       , RESTART ON SAME CPU      ,                
529691               , 113                 , 3        , 9        , 2       , 9        , 2       , EXIT                     ,                
6135                 , 6135                , 2        , 17       , 1       , 17       , 1       , CREATE                   ,                
6142                 , 7                   , 2        , 17       , 1       , 17       , 1       , RESTART ON SAME CPU      ,                
6211                 , 68                  , 2        , 17       , 1       , 17       , 1       , SLEEPING ON              , cond var       
6221                 , 10                  , 2        , 17       , 1       , 17       , 1       , PREEMPTED                ,                
6372                 , 151                 , 2        , 17       , 1       , 17       , 1       , RESTART ON SAME CPU      ,                
