TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
0                    ,                     , 1        , 31       , 2       ,          ,         , BEGIN                    ,                
904                  , 904                 , 1        , 21       , 1       , 21       , 1       , CREATE                   ,                
937                  , 33                  , 1        , 21       , 1       , 21       , 1       , RESTART ON SAME CPU      ,                
961                  , 23                  , 1        , 21       , 1       , 21       , 1       , PREEMPTED                ,                
1008                 , 47                  , 1        , 21       , 1       , 21       , 1       , RESTART ON SAME CPU      ,                
1529                 , 520                 , 1        , 21       , 1       , 21       , 1       , PREEMPTED                ,                
2194                 , 665                 , 1        , 21       , 1       , 21       , 1       , RESTART ON SAME CPU      ,                
2236                 , 41                  , 1        , 21       , 1       , 21       , 1       , PREEMPTED                ,                
2280                 , 44                  , 1        , 21       , 1       , 21       , 1       , RESTART ON SAME CPU      ,                
2780                 , 499                 , 1        , 21       , 1       , 21       , 1       , PREEMPTED                ,                
2914                 , 134                 , 1        , 21       , 1       , 21       , 1       , RESTART ON SAME CPU      ,                
2924                 , 9                   , 1        , 21       , 1       , 21       , 1       , PREEMPTED                ,                
2951                 , 27                  , 1        , 21       , 1       , 21       , 1       , RESTART ON SAME CPU      ,                
Threads: 1 Range: 262144
Time: 3.70052e+06 usecs
3710404              , 3707452             , 1        , 21       , 1       , 21       , 1       , SLEEPING ON              , cond var       
3710432              , 27                  , 1        , 21       , 1       , 21       , 1       , PREEMPTED                ,                
3712369              , 1937                , 1        , 21       , 1       , 21       , 1       , RESTART ON SAME CPU      ,                
3712398              , 29                  , 1        , 21       , 1       , 21       , 1       , SLEEPING ON              , cond var       
3712406              , 8                   , 1        , 21       , 1       , 21       , 1       , PREEMPTED                ,                
3712550              , 144                 , 1        , 21       , 1       , 21       , 1       , RESTART ON SAME CPU      ,                
3712570              , 19                  , 1        , 21       , 1       , 21       , 1       , SLEEPING ON              , shuttle        
3712576              , 6                   , 1        , 21       , 1       , 21       , 1       , PREEMPTED                ,                
3712644              , 67                  , 1        , 21       , 1       , 21       , 1       , RESTART ON SAME CPU      ,                
3712656              , 12                  , 1        , 21       , 1       , 21       , 1       , SLEEPING ON              , shuttle        
3712661              , 5                   , 1        , 21       , 1       , 21       , 1       , PREEMPTED                ,                
3712680              , 18                  , 1        , 21       , 1       , 21       , 1       , RESTART ON SAME CPU      ,                
3712865              , 184                 , 1        , 21       , 1       , 21       , 1       , EXIT                     ,                
3713256              ,                     , 1        , 31       , 2       ,          ,         , END                      ,                
