TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
0                    ,                     , 1        , 15       , 2       ,          ,         , BEGIN                    ,                
833                  , 833                 , 1        , 22       , 1       , 22       , 1       , CREATE                   ,                
844                  , 11                  , 1        , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
867                  , 22                  , 1        , 22       , 1       , 22       , 1       , PREEMPTED                ,                
913                  , 46                  , 1        , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
1395                 , 482                 , 1        , 22       , 1       , 22       , 1       , PREEMPTED                ,                
2071                 , 676                 , 1        , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
2085                 , 13                  , 1        , 22       , 1       , 22       , 1       , PREEMPTED                ,                
2116                 , 31                  , 1        , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
2346                 , 230                 , 1        , 22       , 1       , 22       , 1       , PREEMPTED                ,                
2372                 , 26                  , 1        , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
2382                 , 9                   , 1        , 22       , 1       , 22       , 1       , PREEMPTED                ,                
2409                 , 26                  , 1        , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
Threads: 1 Range: 262144
Time: 3.64275e+06 usecs
3649160              , 3646750             , 1        , 22       , 1       , 22       , 1       , SLEEPING ON              , cond var       
3649184              , 24                  , 1        , 22       , 1       , 22       , 1       , PREEMPTED                ,                
3651158              , 1974                , 1        , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
3651187              , 29                  , 1        , 22       , 1       , 22       , 1       , SLEEPING ON              , cond var       
3651206              , 19                  , 1        , 22       , 1       , 22       , 1       , PREEMPTED                ,                
3651339              , 132                 , 1        , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
3651359              , 19                  , 1        , 22       , 1       , 22       , 1       , SLEEPING ON              , shuttle        
3651365              , 6                   , 1        , 22       , 1       , 22       , 1       , PREEMPTED                ,                
3651414              , 48                  , 1        , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
3651426              , 11                  , 1        , 22       , 1       , 22       , 1       , SLEEPING ON              , shuttle        
3651431              , 5                   , 1        , 22       , 1       , 22       , 1       , PREEMPTED                ,                
3651451              , 20                  , 1        , 22       , 1       , 22       , 1       , RESTART ON SAME CPU      ,                
3651635              , 184                 , 1        , 22       , 1       , 22       , 1       , EXIT                     ,                
3652028              ,                     , 1        , 15       , 2       ,          ,         , END                      ,                
