TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
0                    ,                     , 1        , 10       , 2       ,          ,         , BEGIN                    ,                
879                  , 879                 , 1        , 4        , 1       , 4        , 1       , CREATE                   ,                
900                  , 21                  , 1        , 4        , 1       , 4        , 1       , RESTART ON SAME CPU      ,                
945                  , 44                  , 1        , 4        , 1       , 4        , 1       , PREEMPTED                ,                
1001                 , 56                  , 1        , 4        , 1       , 4        , 1       , RESTART ON SAME CPU      ,                
1665                 , 664                 , 1        , 4        , 1       , 4        , 1       , PREEMPTED                ,                
2367                 , 702                 , 1        , 4        , 1       , 4        , 1       , RESTART ON SAME CPU      ,                
2400                 , 32                  , 1        , 4        , 1       , 4        , 1       , PREEMPTED                ,                
2442                 , 42                  , 1        , 4        , 1       , 4        , 1       , RESTART ON SAME CPU      ,                
2932                 , 490                 , 1        , 4        , 1       , 4        , 1       , PREEMPTED                ,                
3059                 , 127                 , 1        , 4        , 1       , 4        , 1       , RESTART ON SAME CPU      ,                
3083                 , 23                  , 1        , 4        , 1       , 4        , 1       , PREEMPTED                ,                
3149                 , 66                  , 1        , 4        , 1       , 4        , 1       , RESTART ON SAME CPU      ,                
Threads: 1 Range: 262144
Time: 3.70131e+06 usecs
3711812              , 3708662             , 1        , 4        , 1       , 4        , 1       , SLEEPING ON              , cond var       
3711837              , 25                  , 1        , 4        , 1       , 4        , 1       , PREEMPTED                ,                
3713797              , 1959                , 1        , 4        , 1       , 4        , 1       , RESTART ON SAME CPU      ,                
3713850              , 52                  , 1        , 4        , 1       , 4        , 1       , SLEEPING ON              , cond var       
3713857              , 7                   , 1        , 4        , 1       , 4        , 1       , PREEMPTED                ,                
3713992              , 134                 , 1        , 4        , 1       , 4        , 1       , RESTART ON SAME CPU      ,                
3714034              , 42                  , 1        , 4        , 1       , 4        , 1       , SLEEPING ON              , shuttle        
3714039              , 5                   , 1        , 4        , 1       , 4        , 1       , PREEMPTED                ,                
3714100              , 60                  , 1        , 4        , 1       , 4        , 1       , RESTART ON SAME CPU      ,                
3714111              , 11                  , 1        , 4        , 1       , 4        , 1       , SLEEPING ON              , shuttle        
3714116              , 4                   , 1        , 4        , 1       , 4        , 1       , PREEMPTED                ,                
3714135              , 19                  , 1        , 4        , 1       , 4        , 1       , RESTART ON SAME CPU      ,                
3714322              , 187                 , 1        , 4        , 1       , 4        , 1       , EXIT                     ,                
3714792              ,                     , 1        , 10       , 2       ,          ,         , END                      ,                
