TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
0                    ,                     , 1        , 31       , 2       ,          ,         , BEGIN                    ,                
887                  , 887                 , 1        , 17       , 1       , 17       , 1       , CREATE                   ,                
919                  , 31                  , 1        , 17       , 1       , 17       , 1       , RESTART ON SAME CPU      ,                
940                  , 21                  , 1        , 17       , 1       , 17       , 1       , PREEMPTED                ,                
986                  , 45                  , 1        , 17       , 1       , 17       , 1       , RESTART ON SAME CPU      ,                
1464                 , 478                 , 1        , 17       , 1       , 17       , 1       , PREEMPTED                ,                
Threads: 32 Range: 262144
Time: 195983 usecs
7954                 , 367                 , 29       , 0        , 1       , 16       , 1       , CPU MIGRATION            ,                
7973                 , 19                  , 29       , 0        , 1       , 0        , 1       , RESTART ON SAME CPU      ,                
7998                 , 24                  , 29       , 0        , 1       , 0        , 1       , SLEEPING ON              , cond var       
8007                 , 9                   , 29       , 0        , 1       , 0        , 1       , PREEMPTED                ,                
8288                 , 1428                , 7        , 0        , 1       , 16       , 1       , CPU MIGRATION            ,                
8302                 , 14                  , 7        , 0        , 1       , 0        , 1       , RESTART ON SAME CPU      ,                
15029                , 6726                , 7        , 0        , 1       , 0        , 1       , PREEMPTED                ,                
15048                , 18                  , 7        , 0        , 1       , 0        , 1       , RESTART ON SAME CPU      ,                
198245               , 183197              , 7        , 0        , 1       , 0        , 1       , SLEEPING ON              , cond var       
198259               , 13                  , 7        , 0        , 1       , 0        , 1       , PREEMPTED                ,                
201508               , 22796               , 17       , 0        , 1       , 15       , 2       , CPU MIGRATION            ,                
201535               , 26                  , 17       , 0        , 1       , 0        , 1       , RESTART ON SAME CPU      ,                
201552               , 16                  , 17       , 0        , 1       , 0        , 1       , SLEEPING ON              , cond var       
201562               , 10                  , 17       , 0        , 1       , 0        , 1       , PREEMPTED                ,                
201917               , 3658                , 7        , 0        , 1       , 0        , 1       , RESTART ON SAME CPU      ,                
201930               , 12                  , 7        , 0        , 1       , 0        , 1       , SLEEPING ON              , cond var       
201938               , 8                   , 7        , 0        , 1       , 0        , 1       , PREEMPTED                ,                
203003               , 1441                , 17       , 0        , 1       , 0        , 1       , RESTART ON SAME CPU      ,                
9088                 , 1937                , 19       , 1        , 1       , 16       , 1       , CPU MIGRATION            ,                
9102                 , 13                  , 19       , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
197047               , 187945              , 19       , 1        , 1       , 1        , 1       , SLEEPING ON              , cond var       
197062               , 14                  , 19       , 1        , 1       , 1        , 1       , PREEMPTED                ,                
201871               , 4809                , 19       , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
201885               , 13                  , 19       , 1        , 1       , 1        , 1       , SLEEPING ON              , cond var       
201893               , 8                   , 19       , 1        , 1       , 1        , 1       , PREEMPTED                ,                
203009               , 1116                , 19       , 1        , 1       , 1        , 1       , RESTART ON SAME CPU      ,                
9517                 , 1546                , 31       , 2        , 1       , 16       , 1       , CPU MIGRATION            ,                
9523                 , 5                   , 31       , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
197913               , 188390              , 31       , 2        , 1       , 2        , 1       , SLEEPING ON              , cond var       
197926               , 12                  , 31       , 2        , 1       , 2        , 1       , PREEMPTED                ,                
201901               , 3975                , 31       , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
201915               , 13                  , 31       , 2        , 1       , 2        , 1       , SLEEPING ON              , cond var       
201921               , 6                   , 31       , 2        , 1       , 2        , 1       , PREEMPTED                ,                
203030               , 1121                , 29       , 2        , 1       , 5        , 1       , CPU MIGRATION            ,                
203037               , 7                   , 29       , 2        , 1       , 2        , 1       , RESTART ON SAME CPU      ,                
203063               , 25                  , 29       , 2        , 1       , 2        , 1       , EXIT                     ,                
8622                 , 1622                , 13       , 3        , 1       , 16       , 1       , CPU MIGRATION            ,                
8635                 , 13                  , 13       , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
195830               , 187194              , 13       , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
195846               , 16                  , 13       , 3        , 1       , 3        , 1       , PREEMPTED                ,                
201785               , 5939                , 13       , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
201834               , 49                  , 13       , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
201844               , 9                   , 13       , 3        , 1       , 3        , 1       , PREEMPTED                ,                
202992               , 1148                , 13       , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
9148                 , 1946                , 21       , 4        , 1       , 16       , 1       , CPU MIGRATION            ,                
9163                 , 14                  , 21       , 4        , 1       , 4        , 1       , RESTART ON SAME CPU      ,                
196819               , 187655              , 21       , 4        , 1       , 4        , 1       , SLEEPING ON              , cond var       
196832               , 13                  , 21       , 4        , 1       , 4        , 1       , PREEMPTED                ,                
201854               , 5022                , 21       , 4        , 1       , 4        , 1       , RESTART ON SAME CPU      ,                
201867               , 13                  , 21       , 4        , 1       , 4        , 1       , SLEEPING ON              , cond var       
201876               , 8                   , 21       , 4        , 1       , 4        , 1       , PREEMPTED                ,                
203011               , 1134                , 21       , 4        , 1       , 4        , 1       , RESTART ON SAME CPU      ,                
9628                 , 1621                , 29       , 5        , 1       , 0        , 1       , CPU MIGRATION            ,                
9635                 , 6                   , 29       , 5        , 1       , 5        , 1       , RESTART ON SAME CPU      ,                
197426               , 187790              , 29       , 5        , 1       , 5        , 1       , SLEEPING ON              , cond var       
197440               , 14                  , 29       , 5        , 1       , 5        , 1       , PREEMPTED                ,                
201667               , 19010               , 15       , 5        , 1       , 30       , 2       , CPU MIGRATION            ,                
201692               , 25                  , 15       , 5        , 1       , 5        , 1       , RESTART ON SAME CPU      ,                
201718               , 25                  , 15       , 5        , 1       , 5        , 1       , SLEEPING ON              , cond var       
201729               , 10                  , 15       , 5        , 1       , 5        , 1       , PREEMPTED                ,                
201887               , 4447                , 29       , 5        , 1       , 5        , 1       , RESTART ON SAME CPU      ,                
201900               , 12                  , 29       , 5        , 1       , 5        , 1       , SLEEPING ON              , cond var       
201908               , 8                   , 29       , 5        , 1       , 5        , 1       , PREEMPTED                ,                
202997               , 1268                , 15       , 5        , 1       , 5        , 1       , RESTART ON SAME CPU      ,                
9779                 , 1766                , 28       , 6        , 1       , 30       , 2       , CPU MIGRATION            ,                
